SymphonyKey,BPM,Rolloff,Flux,RMS,Flatness,SpectralComplexity,Pitch,Loudness
766d55fd4d6a4bd3b318f3d22163a559,147.98,1268.7016,1.3773,0.2629,0.9276,24.3849,2327.359,28.9625
7c3b3f2f7c5843e7bd12603bfa2ff28e,99.95,1343.6304,1.2091,0.2453,0.9322,25.2513,1774.8478,26.1487
150a82ac3c1a467f83eed198a6852b6e,136.01,2332.7849,1.3602,0.164,0.7377,20.2438,2265.4315,16.6139
74b0010f49874c2895489d9cdfbac580,129.56,1702.6839,1.3059,0.2475,0.8403,26.5953,2872.1235,28.0835
4be0a9c9e4e0414398feeedd85a33a05,164.49,1269.1041,1.3241,0.3439,0.8651,31.1934,2700.9536,41.8785
db8c4145907c451bbc461886f819095e,139.96,1051.3119,1.2571,0.2615,0.8554,20.3274,2445.2907,30.7852
b1c2d8f913f740b19ff6e54b788de474,118.5,1531.4868,1.5135,0.2689,0.8785,20.6844,2912.8782,31.1297
613a9ab0c6d846c4a70fc167975feaa9,135.77,1549.1478,1.2,0.282,0.8984,34.2839,1866.7251,31.3519
2b907ea56c0744f09f3d18229103a817,118.58,1192.1083,1.2196,0.2527,0.9309,26.1191,2070.7293,27.8817
0aa9bc9599304bc3a09a787747d57072,125.23,1473.1396,1.2643,0.1892,0.8715,18.4149,2475.833,20.6041
22a4550f20fa4ebfa5c387735aaa75ba,128.4,1349.98,1.2517,0.2789,0.8,28.5766,2435.1673,32.419
d0390670def8446eb668c899c1e85016,131.89,1077.5311,1.4197,0.2719,0.9434,21.9971,2251.7589,30.7054
14cbd085e6fd4377b3da946e6e5424e2,110.0,1339.6517,1.2669,0.2329,0.8853,20.8634,2756.7761,25.9667
de32c624ed7c4f789c45a3c678002e0d,130.02,2033.723,1.4,0.2061,0.8721,19.5991,2377.2013,21.9212
f171e76f3e7d4d12b36c3d1371a47c77,115.5,1799.6331,1.2365,0.1799,0.8592,22.5742,2043.5638,18.2936
fc85cfea46ea4dcf860a9b03ab1392e3,100.05,1055.8455,1.3066,0.2572,0.8806,21.9358,2808.1601,28.9828
0b7007cd668044d1a78ffaec695cce22,140.07,1310.851,1.5251,0.2491,0.9243,18.3859,3013.8598,27.159
dfaad767f1974617a77e69bca48c5f27,98.01,2100.6477,1.4102,0.2073,0.8525,20.766,2631.7819,22.8949
28537c9ab1134dc492caea357bc2a865,84.03,373.3564,1.289,0.3782,0.9363,19.0556,3040.0129,48.7898
9867319587e441a99b19b932fd92694b,123.77,1776.5391,1.4566,0.2275,0.8505,22.2814,2711.9243,24.7358
47bb590f486043fe830c5b78d26241a6,116.96,2252.4593,1.4768,0.2595,0.8441,24.8488,2714.8895,29.3747
2437f064706b4f32a36b4bba1733fbbf,140.02,1005.5474,1.2863,0.2363,0.9292,19.4239,2814.5947,26.1178
e8b1699c2dcf4c5fb9141a8bed92962c,116.47,686.5822,1.1756,0.2256,0.9568,17.6648,2200.9096,23.7043
aa2ba29b93734631a1cccc227fa88d7a,150.1,1663.839,1.4539,0.2217,0.8408,18.7389,2687.0832,23.8746
7ebd1d8f0b06462ba1df77427f34c6b0,98.01,1162.6689,1.3523,0.2479,0.8956,21.3963,2298.0266,27.1989
5d88616c644944cead63aa4a4db834cd,128.34,1574.0543,1.3513,0.3435,0.8161,30.2737,2004.7785,41.5382
f429731837174230af3649e50a0e0936,120.07,827.727,1.372,0.3434,0.8889,18.6675,2649.8665,43.0925
45f1e19848764e9d89ef8e8e02b52d41,95.07,1570.3256,1.2465,0.2758,0.929,30.9651,2276.014,30.3385
c19b80662408476bb51042a2a3de4e44,105.89,732.9621,1.1934,0.2932,0.9454,23.0257,2729.3949,33.2873
8b1d914b5c424b2e8e2cecd2412aac1f,130.03,721.3251,1.3844,0.3666,0.9299,17.8176,3141.7995,45.9084
1b2d03450dfc4ccf8edc24c6d5114db8,132.11,834.6381,1.2084,0.259,0.8925,17.2091,2599.0101,29.169
7eb6b6c9c1bb44bab23040e166ce2e22,129.82,1705.1309,1.31,0.1855,0.9139,21.0511,2483.6687,19.2733
6189968a72ab414996e649bc77cfceef,96.04,1817.1429,1.4094,0.1721,0.8813,18.0953,2992.1367,17.5215
533bb43de36747e58cf3365f812058b6,122.01,1065.7628,1.2525,0.2619,0.8828,16.2594,3053.4509,30.8782
06d824a272b94d9094ff4a93955f2322,122.93,743.7996,1.2253,0.2643,0.9649,22.0597,2240.8214,29.4187
a9b07fd3e65c472ca19fab33b2102612,109.96,738.2844,1.3206,0.2882,0.9083,14.6799,3174.786,34.5797
692f371cd5af4a33b185d95c309e5029,126.06,1856.713,1.399,0.3592,0.8169,22.3242,3326.0406,46.8483
1ae4d581266e45319d9d7847e1adfad2,130.0,1756.9027,1.3796,0.2221,0.8392,23.2487,2315.7948,24.4091
1910a736ca6d453e8e5b069435177e46,140.01,1238.3061,1.3209,0.2469,0.8678,20.1141,2727.7982,27.1934
7d5de3c5bebd4ab086c5d174e8543216,91.9,1375.1952,1.2369,0.2679,0.8864,34.2423,1938.0344,29.6181
7e42df4afb45402db8c9b64f2456570f,172.27,966.6585,1.1851,0.2967,0.9216,29.6222,2671.2844,34.552
316414ad80144682a2c647f18c775d64,87.96,1142.1152,1.3249,0.2158,0.8893,20.9047,2314.1795,22.8793
4406e3e491a841d081c78b958a87a92f,120.05,1140.9028,1.3865,0.2445,0.912,15.0779,2869.1492,28.2509
0e8e349e46124c77ae1f5f7bd0a41998,123.7,1818.3755,1.2401,0.2065,0.8026,24.3916,2486.3294,22.2542
3d7b502c134e4acf8e740ca5a6dcd703,139.98,613.3992,1.2978,0.2809,0.9333,22.9334,2499.8775,31.6854
cf441ebf443042748a07b625faf3a95e,128.83,1749.4052,1.319,0.2427,0.8453,19.2921,2383.5245,28.272
b2ba6a786417450bad5042e306c44209,137.58,1369.9433,1.364,0.2551,0.9118,19.651,3140.2401,28.7289
49e9f53937fd43c2bb0d46edcf4448c6,95.89,826.2469,1.3688,0.2548,0.9468,17.6537,2517.2651,28.0806
025d8927bf7b482b978c30858db5fba9,102.88,1468.7774,1.3915,0.2293,0.8922,16.5876,2972.8691,25.1273
8fdd8447fb0943bb895d8a5cb55a4fd4,90.81,1291.4363,1.2647,0.2535,0.9257,30.9074,1995.9637,27.6101
918da48d42a94d20a52880a6a8a6e980,129.89,423.3377,1.265,0.3409,0.9577,16.5043,3357.8943,40.507
664cdaa459f4408fb90d1a7610b86b42,134.7,1829.0082,1.4269,0.2235,0.891,21.9384,2451.9411,24.1571
bfa6be8c0df04e49b2cf398ba328cdc6,125.07,803.8096,1.3221,0.2539,0.9403,21.7537,3076.3657,28.2601
157a8625b00f477399daf00bb3d71878,142.17,1948.2184,1.421,0.2372,0.8973,19.5592,2674.7757,26.6972
6f5e060da74c4fcebab6fc975cb97ff3,119.3,2363.6069,1.4085,0.2052,0.8278,19.6562,2285.5954,21.6113
894a5fce780b4e778a8450baf80efe8a,129.67,1931.9547,1.3829,0.1902,0.8122,19.6376,2414.8435,20.3454
3f6cccf41b6349e489e56e683b9d4fc2,117.86,629.0938,1.0688,0.1175,0.9378,9.7251,2391.2965,10.2264
a3f9c62255ce41a3bc07bf141004ced7,156.0,1741.2512,1.1828,0.2378,0.8488,22.8124,2549.1045,26.3725
98efaeb7020a4b0ab8cf609085297f8c,163.84,2031.9943,1.3729,0.1768,0.8608,16.4504,2440.6091,18.4546
93dbde0d608043509b60b1f977a62daa,119.83,1154.1483,1.2554,0.1278,0.9473,11.0332,2038.5789,11.1714
c93a947092bc448d8a9e926c2799a489,140.05,1060.1271,1.3149,0.2242,0.9509,19.1889,2702.0528,23.797
b962c3089b854aae9c412e0ab7e6b377,148.38,861.5193,1.4442,0.2943,0.9341,22.1229,2570.491,33.919
8fc837ed69d544909b119b25d1dcb72a,131.97,1023.568,1.3511,0.2519,0.9133,19.8383,2723.3865,28.4108
33f5c28fcdf248e58a0657be81cf6819,117.86,629.0938,1.0688,0.1175,0.9378,9.7251,2391.2965,10.2264
c76e009a0e734bca90f745e3f2ede21a,132.07,1739.5383,1.1927,0.2131,0.7771,15.3582,2436.5558,23.5747
219b1d8116dc43f0bfe18e477d75f547,75.01,919.5131,1.022,0.1993,0.9718,21.9737,1992.2377,20.3784
8af7bc2fb05f490886950a09e8a7ffe4,123.87,1396.8275,1.1432,0.2216,0.9232,30.3958,2363.3983,23.3402
036dab5da59447ef8c16178bd14fb004,122.97,1667.9518,1.3075,0.1945,0.8342,14.9206,2743.2619,21.1018
f9e3e122d89a43e7b09f3795b45274ee,141.95,1172.1817,1.2974,0.2288,0.845,20.3912,2854.0678,25.3538
cda601f83dad444cb3a2bfe9beb3f2a0,128.18,1559.4164,1.3521,0.3424,0.8167,29.8962,2020.7405,41.3807
df35fbdf4420456b9cd8661df05fe372,107.02,1745.7945,1.335,0.2347,0.8298,28.8239,2311.03,25.2643
968a2b1852fe486da5d1888fac6093f0,178.21,3741.2784,1.0389,0.201,0.7481,28.8366,2855.0316,21.392
6a664b0d53214b0ba80478e4fcb10d66,129.93,2404.929,1.1562,0.2,0.7995,31.5752,1635.509,20.3426
186815fb9df649b399fd51ec3f23a574,142.91,1280.2698,1.0653,0.2022,0.9219,27.9927,1613.5858,20.4211
1eebf8ad6845476eaac3ddfc031f8ab1,106.96,2015.1992,1.1354,0.1741,0.8392,29.9157,1568.505,17.1241
4dd963ccbcbc47caa5a611f3542c865e,100.0,1740.26,1.1505,0.173,0.885,24.7802,1890.4446,16.661
bf4d3930562a4529bb307242b0594fe7,112.92,1596.3005,1.2148,0.1991,0.866,27.577,1995.8897,21.0641
3d118addcf5747799fa6bed8cbb7da1a,89.02,1678.9134,1.4996,0.2644,0.8648,27.3061,2730.9738,30.4308
3ef62076307148d189daf2020aac94bf,79.95,1300.5407,1.1497,0.1932,0.8939,23.577,2214.3306,19.6971
bfd89146e90d4406b3dfbfea9083f1af,83.05,1224.1799,1.0758,0.2297,0.8798,23.7203,2153.2806,25.0188
d8e85a49c2024120b8b64e2073725213,117.32,525.449,0.9611,0.2047,0.9602,14.5297,2065.9174,20.2729
fbabc4a9bfb844b8a6fb2a023f459f85,117.72,1256.6844,1.1538,0.2493,0.8414,25.913,1908.9317,27.24
c03829ef6ed74bc78809806bbdff3008,116.24,2039.5008,1.228,0.2297,0.838,35.7496,2199.0478,24.4361
f80776bc965c4e0eb4e122d953c26768,120.06,1904.6699,1.1946,0.2252,0.8119,30.6904,1698.7251,23.4738
f5a258a4907148db90be72cb1a584b39,99.95,1386.9224,1.176,0.2235,0.8975,25.0633,2026.3773,23.6158
05777c7331634d58b8ba88a243c514c8,162.76,1659.1594,1.2717,0.2188,0.8813,27.2468,2030.7385,22.8237
224cacd47c2741729162dd17e4c5a368,115.8,1967.8641,1.3254,0.2459,0.8341,27.0371,2302.6216,27.0735
48c411bca0ff4562aff39a8ac33d6350,166.41,1091.796,1.1683,0.2849,0.9033,30.162,1861.5262,32.1931
cfd423da95be4ec2bf4ab27c65288573,141.92,1197.146,1.072,0.2251,0.8977,25.0059,2056.8924,24.4919
fc31035939e44940a88a9ba0ac5552e3,106.93,2114.7624,1.2262,0.2572,0.791,35.0006,1818.3979,28.6547
ac3593d1771f45c49f1467994a951cee,101.01,1799.2042,1.215,0.2522,0.795,26.7827,1990.9251,28.0985
a9a9c26fbf6a482a82a1095065410dd1,119.97,1610.7222,1.2523,0.2437,0.8753,25.2822,1947.1086,26.8533
e14adcb92f1c449ba4675acf7a47ae6d,89.91,1356.6875,1.2112,0.2854,0.8773,29.0898,2649.2094,32.9105
0737581bfd784d228530219503037ee9,172.27,1248.4501,1.0425,0.1974,0.9017,25.9032,1860.0844,20.1314
411aa88cb4524359aa0361671180a33f,93.75,927.0947,1.2406,0.2683,0.9271,28.0181,2276.5015,29.7547
3641f863fcaf4a6daad484a85cbb66c5,80.01,1583.0141,1.237,0.1791,0.8689,23.2496,2041.4641,17.5397
af4775761e98434f864520d1c76a2774,77.02,1117.496,0.8961,0.2111,0.9167,24.8882,1948.1809,22.1075
27e71656be1c4e2f8c3f09282473b00e,99.88,1123.7727,1.1792,0.2771,0.8647,29.0372,1926.4329,31.3572
136bda32656e42cca82c8ffada6673ad,82.94,2195.5526,1.1492,0.2825,0.6867,39.0893,1679.6848,32.295
9d7c9560cd8d4dc1b03396c84a564275,130.21,1319.4665,1.2432,0.281,0.8926,34.7983,2206.1487,31.7144
dc6c2fdcacba4f81998c74c8a2e07759,117.35,1418.1715,1.191,0.1934,0.8598,26.3972,1970.8628,20.093
ee3ad8f8ff32457db93d8557f6a69b7f,80.02,1093.0215,1.1713,0.2667,0.8761,32.1822,2278.5963,29.3284
99a6ab03b15e4b7d88d0a959226175f3,78.02,2576.4737,1.2145,0.1989,0.8081,30.7059,2152.8319,20.4315
90d4a01676304e8087939d4b48fcc883,109.97,1282.7744,1.1625,0.2301,0.8813,28.2893,2198.8169,24.6059
9f6b17308033402f820f5f9ab6c820e5,123.89,1919.1844,1.1665,0.2283,0.8721,34.289,1968.114,24.3044
afffbe8289f24b0db6522a75dead16be,104.98,1105.3328,1.169,0.262,0.9091,25.0243,2611.7521,29.6302
c32bfab6ba014601b6e7e6a59b25d14c,163.92,1329.8852,1.2039,0.2194,0.9002,23.3814,2017.8963,23.1941
ee9a54e7e1ed40bdbf5698b05d593040,80.29,1331.2385,1.1347,0.2687,0.9012,28.7947,1565.4354,29.4766
e91278215c07442e9ad14828260b29cf,109.98,1298.7669,1.333,0.2296,0.8313,26.9581,2576.3353,24.8819
e71cb8e88014435b8686a891a39d1d0b,91.96,1623.0975,1.1774,0.2844,0.7923,39.9984,1735.7671,32.1486
61a51f9e6210490f978088a0074bbdb1,103.95,1832.7897,1.2066,0.2734,0.8844,34.1032,2115.5434,30.5979
da78098f5cb34413943e308fd2d6f3fe,89.79,1048.3823,1.1194,0.2728,0.9015,25.19,2252.7765,30.8325
6c2ca220366d4f4381eb2accac94badb,144.71,1330.3742,1.0223,0.2025,0.9033,23.3998,1779.4457,20.6878
583aef52ccbc40868c09b85ce57945b2,142.04,1277.2681,1.1508,0.2122,0.8812,20.9381,1948.6911,22.3265
8dd839b9c02e491c9fe5d8b6da7f4153,136.36,1115.945,1.1078,0.1916,0.8831,23.5643,1804.1369,18.9842
d96482d012ca488cb623a7317ea715e9,97.02,1398.4734,1.2435,0.2351,0.8014,28.6688,1648.7378,25.2498
ff8e411a3f874bac9944f43102a72960,82.98,798.8703,0.888,0.1829,0.9507,19.6873,1509.7976,17.9633
d637f9fe241a49cb8bbb63e85434cb64,93.79,928.1034,1.2219,0.2433,0.8813,21.2103,2319.6878,26.8674
63e0944c4d1d473498a4484a80b78bc8,155.91,945.315,0.9227,0.1848,0.9336,22.9298,1583.0888,18.6176
5fa564167b3e47b4b235b743a3c4733c,139.85,1364.1875,1.0181,0.2114,0.9132,35.2718,1847.0544,21.9162
dbeae2f6c5d84ec2bc6b9f0b79ba37d0,89.97,1794.8741,1.1717,0.1895,0.8587,26.2294,2279.1183,19.151
844ea3349d264095a48511dfd785d24f,88.11,1785.5249,1.0535,0.1225,0.7855,16.3417,1759.1468,11.045
935d35da62644aa7a2cc033d99fa3d95,99.88,1510.026,1.0675,0.1922,0.8649,28.4296,2221.9509,19.6145
9cfe8b8745d24cc3a6e3cf9da4554454,88.73,1617.8006,1.079,0.107,0.8185,18.5828,1976.281,8.9472
f4f539fc830840209a4b0de0f5f55cef,109.78,595.1109,1.0941,0.126,0.9539,11.6579,2799.7157,10.9713
154c7b4806904e44a17fbda16d06f7ec,119.99,1718.2075,1.0895,0.1109,0.8484,24.6893,2287.6175,9.3441
3de4a3e2a2534b0ea35ef347c42036d7,135.2,1099.6117,0.9851,0.17,0.8918,17.3859,1709.2517,16.3989
e6f1a808d5b743a4a861dd3b089ba427,88.18,721.3289,1.2674,0.3179,0.959,23.4291,1925.566,37.0739
7beb2fd0643645b581b18896fa1ddbd5,112.89,2031.2988,1.3323,0.1999,0.8368,22.5206,2031.7648,21.0555
1e2e8691b244432bafde1307c68a612b,161.96,908.6157,1.1242,0.1377,0.9211,11.8189,2667.7163,12.8495
ca6723d0d2a84ecbada7b38f34f70574,97.08,1623.3896,1.1695,0.3417,0.8805,43.0629,1474.0319,40.1436
3af293a0d6904eca957c8f3662b6b93a,90.46,2809.2613,1.1838,0.317,0.7629,45.0683,1568.1883,36.2829
75f1da839c8249c5b3a74ec209acc2fa,88.73,1617.8006,1.079,0.107,0.8185,18.5828,1976.281,8.9472
be4e199e00d64252a9614ca6fc7dfb98,115.84,1565.1717,1.3905,0.2418,0.8817,15.0852,3276.5266,29.3319
a71cd0578bf64e5981cfd33ea694b959,85.79,3084.3745,1.0709,0.2605,0.7941,36.8125,1772.1769,28.7314
eb8dce495549450a8263c68edd184e8b,139.99,969.3232,0.9271,0.1274,0.8697,13.6036,2231.3886,12.3088
575d0b78f8474d7bb4a189bf3ef148c7,96.07,2387.1199,1.326,0.2489,0.8195,28.7702,1954.143,28.1411
f715c8619e34415b91b96021af1e40a9,122.31,1166.3632,1.1324,0.2771,0.2528,38.1498,2173.1179,30.8519
22faa9effce74b57afdaf56ee4ecd461,92.99,1553.1988,1.5788,0.343,0.8902,32.4831,2638.1549,41.204
02c111c97079454fae93171170514c19,77.5,1867.3474,1.3567,0.3459,0.8482,43.6005,2031.8408,41.0303
c6bf5d52ed8249118151ba635048d216,152.7,1514.1699,1.101,0.1963,0.9353,33.79,2166.7944,20.2474
ee009813c46d408eb433a2cffbee12cd,122.42,914.1442,0.947,0.0668,0.8161,7.6172,1716.6307,5.0527
8943d3e239a249caaddd1d1a929799de,119.97,1820.2966,0.9039,0.198,0.9692,35.5022,1193.5186,19.1621
1fb56409d2a64070926790cf49ef1516,99.9,1819.2716,1.1331,0.1957,0.946,32.4413,1806.9938,19.104
a9bc8ff7594c4d63a888873460a1e91a,94.91,1136.4428,1.1737,0.1656,0.9454,20.6853,2100.3343,15.5476
a7bf7cea93af45eb8177005852909960,84.86,1184.2064,1.1569,0.1821,0.9363,22.4185,2165.4755,18.0661
a6e03250bd174c268ad38ecb77242a85,81.84,1381.9047,1.1101,0.1851,0.9058,26.7991,2129.5505,18.5758
35a44c27136b4dbfa48225c41f68b141,162.12,1239.7088,1.1378,0.1895,0.9171,26.2731,2258.1896,19.2958
69a2d6e75fca4d15ab4b0bf7ea78b571,104.7,1727.0588,1.1818,0.1969,0.9135,30.2744,2107.2394,19.5343
8065e701527144c583ebb124225b7455,95.15,2364.1767,1.018,0.1101,0.7976,19.0076,1921.842,9.4593
981843bb9ebc4df2bc73c3073c590ec3,120.08,1690.4827,1.1232,0.1547,0.9065,26.5833,2031.5635,14.6837
1fd3ad44aee9435895defd6a941e5811,136.09,1014.398,1.0535,0.2391,0.9261,32.213,2251.7171,26.1003
ce40d4d23bd84e7298c64066568f19db,95.05,1522.0183,1.1086,0.2279,0.8935,30.6282,2217.1014,24.1737
a35e0a341c6144a3b3617b9f5bd0e267,109.89,1582.9766,1.1176,0.2057,0.9029,28.1252,1972.6089,21.5537
deaa502fca40463590ab8928c82e4d02,89.96,1498.3977,1.3059,0.207,0.8887,28.124,2452.3871,20.9878
1fd62de2149a4cc084d1a1a8dfe70bc2,89.95,1805.3912,1.1267,0.1511,0.8931,27.2408,2052.6522,13.9864
f5178788a34d4d2195ff6738d987a315,84.96,1330.4064,1.2053,0.1788,0.8725,22.4506,2639.0077,17.6936
d945a83d03094d4fabff7305f204d6b8,110.08,1282.6322,0.9644,0.2057,0.9152,23.4406,1690.8247,21.3119
554e1af8827e4168925c0df5bbf00f42,99.89,2337.5335,1.3098,0.1515,0.8799,29.4945,2188.0904,14.3633
01ccf57cbed2495d80d741ff8a083bf1,129.77,1420.9732,1.3336,0.2238,0.9012,26.9002,2579.8067,24.3929
2d5988ac16b44bf591cd4823cb1d952f,95.01,2148.5172,1.1435,0.155,0.9003,29.6967,1527.4072,14.0238
0d11ae8817c6489a91f8d37477982305,128.42,1174.5511,1.0319,0.2456,0.9243,31.2679,1903.0003,27.1566
a1d85fb089b94326933102c5dc3eb938,153.35,920.0873,1.0617,0.255,0.9425,25.508,2546.4043,27.7074
09ac772f0271480ead884f8185b495c2,99.77,1727.2445,1.2005,0.1534,0.8538,21.592,2310.0227,14.7487
dc4da42cfcd74871888478ac0cf352ff,99.96,931.8223,1.0899,0.1963,0.9312,20.7802,2379.5182,20.6181
a4ecd8287c8b48acbdd6f3a5d3920e02,139.83,844.5073,0.9755,0.1977,0.939,24.9732,2319.9109,20.9765
2a23e90d336149969c9d91de6c0c87c5,87.05,1121.8906,1.0349,0.2428,0.9492,29.4398,2135.6358,26.5994
31957122ea99476799a42fc2a1fc35f1,143.6,1231.3555,1.0181,0.1471,0.9169,22.1535,1797.1272,14.0858
fc3902e2372b4bdeaf9f09300f3fa8de,109.72,1015.7854,1.0749,0.1935,0.9253,24.4997,1970.7329,19.6755
e8327339362246d588aa0d66a2cda1b5,135.48,2013.5521,1.0894,0.2131,0.8108,33.7565,1892.6215,22.5908
e83a4f2b778e443aabce046744d37f99,161.5,1000.4178,0.9034,0.08,0.831,13.5488,1525.5776,6.0562
6d0568f37b004fa08d4dee1c2620339d,90.1,1038.8565,1.1188,0.2042,0.9574,25.5927,2041.2527,20.5976
abff1d602b48466fbfe63a5c0d5093ca,114.62,1888.5577,1.1375,0.1378,0.871,25.075,1660.8535,12.402
b030da55096e4c719f41e595befe2389,87.88,2289.7613,1.351,0.171,0.8254,21.0106,2336.7779,16.6376
72f5a2a9829145db8a4d6ae5e98148c0,114.8,839.5208,1.1315,0.2199,0.9396,22.3881,2752.1673,23.2906
df8fc95532e24a068ea54aa617a041e9,119.96,1252.6346,1.1009,0.2842,0.8988,32.7661,2012.6094,32.136
a8afe148ff1448c59e24182276060479,92.33,1082.2779,1.0572,0.2035,0.9392,21.7647,2042.7944,20.8884
c4d6a88ecaf24f1eb58398c9a5147dc3,161.5,1000.4178,0.9034,0.08,0.831,13.5488,1525.5776,6.0562
ba5810050fd241ad855a4045e6cc77cd,108.71,574.0918,1.007,0.2038,0.9516,16.1106,2494.2141,20.9285
44fcb5c43f2944308e681e1bcd300621,89.78,1296.6954,1.1572,0.2325,0.9269,27.263,2108.2311,24.8831
cc540f2270ca4bea9553fc6f2f0b9a18,154.49,1129.607,1.0459,0.1847,0.9115,21.4899,1904.41,18.662
3e87fd3e7e644b9bb537829f56903421,108.71,574.0918,1.007,0.2038,0.9516,16.1106,2494.2141,20.9285
225036d673ac4582bed58a23950e2973,128.96,786.1385,1.3514,0.2765,0.9346,26.5965,3071.8241,31.199
68102dac995242639b0cd2c126a1ed98,172.27,1583.7462,1.106,0.2776,0.8801,38.4628,2052.1538,31.2653
752c84745adb43238a03c9d46ba55260,153.34,787.5304,1.0897,0.2688,0.9578,26.3254,2525.3111,29.419
adecf956d9c44aa4a5e669f5747a0fd3,119.99,1239.9633,1.1493,0.1986,0.9334,24.6186,2186.2495,20.0453
b42aef9b8abb44e6855ff875e5a0e798,104.97,1653.927,1.2242,0.1596,0.8742,20.3532,2442.4806,16.07
a67e71e2850c49429873c78b2c9cbb88,164.06,1264.7664,1.1978,0.2054,0.9216,26.3613,2313.9125,21.0423
c47c5c9c1d994788be03e3897b4f85b0,164.06,1264.7664,1.1978,0.2054,0.9216,26.3613,2313.9125,21.0423
62ae6b2b37f844cd95595c8c087f6814,114.57,960.4292,0.9501,0.1634,0.9511,23.5317,1787.9787,15.1188
8c235e729792475499bdfe4acbc68f75,79.99,1502.0854,1.2122,0.1731,0.923,25.1626,2585.6864,16.7361
d624d6e9a7fc4c0597cf26b268b59635,172.27,962.3776,1.0705,0.1904,0.9206,18.1394,1858.8334,18.7217
91e305f0e3f14daf9b854c2a3cd61c69,86.21,1821.9557,1.1063,0.2462,0.8814,39.887,1438.5616,25.931
f592bde0f109444a8329bfb70dd00644,89.91,1759.8396,1.213,0.1987,0.9166,26.9344,1763.9803,19.8308
e4e2a7258b954e5cab1693d13d4725fe,163.14,663.9064,1.0954,0.2089,0.897,16.6081,2560.4905,22.4099
dfa6dee475b443938a20e1d7dc954482,94.02,1155.0903,1.0674,0.267,0.9512,34.0863,1960.1623,29.208
929368e7bb904672bc45311727ac3027,162.72,1310.7322,1.0424,0.1956,0.9299,26.4579,1632.7104,19.3699
ae5e716f0af746a09ecc15a84c998e5c,155.13,1371.112,1.0806,0.168,0.9013,21.8303,2268.6979,16.3432
299898f251244a5381341435cd73c1da,150.65,825.1429,1.0235,0.2106,0.9444,20.5053,2037.1489,21.4655
54b5dfcba9104ee69be40ae3420b34cd,95.07,1209.814,1.0783,0.2002,0.9194,20.5138,2080.2485,20.7104
ec8516c661c24221a6dbc1c10ae00a2e,91.14,1931.7144,1.2454,0.1634,0.7801,24.6479,1857.788,16.4844
0f90cb9ca062462d834943f570a8ee67,81.95,1567.6973,1.2655,0.1438,0.884,19.1855,2320.2706,13.6829
fe122e0a2e1a40e587c24e1266850dbd,114.73,1273.0554,1.2171,0.2794,0.9047,38.7146,2215.5198,31.279
0e8f80e03f2b4829ae8820e5b5fe8253,125.16,784.3208,0.9881,0.2073,0.8923,21.8474,2167.5111,21.7174
759e4fcaf6b4411286a172689c95cacb,156.25,1144.8243,1.1548,0.255,0.9481,37.5603,2431.2001,27.5232
0ee94f69c48644318d4036614ff452c2,148.5,1256.9843,1.3207,0.0684,0.8761,5.9138,3804.6853,5.2331
1fd379e607364b73bdfcd1d879323934,90.0,1644.4822,1.2353,0.0835,0.8753,16.8704,1992.2626,6.3793
46861149bec84ac7aefad14a42dfb371,89.97,1999.1827,1.2157,0.1545,0.7838,23.7586,2517.821,15.0759
845451409ee84428ab38e938d00b13da,101.19,1224.461,0.967,0.0123,0.2757,1.6272,814.3465,0.5082
980c32dec2a84905bfc735b236c541bc,83.55,2458.4853,1.1357,0.1062,0.8645,34.3307,1852.0225,8.3571
d1f02056dbb54308a98a789acca13483,161.5,1000.4178,0.9034,0.08,0.831,13.5488,1525.5776,6.0562
0ac5de5caa544ae080ab3aed26e06a9e,134.78,1140.3583,1.5893,0.2136,0.859,17.9964,2475.3397,22.2037
2c0d7c3526944b9ba1d00892d4bac2bc,147.97,1319.4576,1.1781,0.2066,0.8577,20.2326,2227.2654,22.0324
a30223f0485b4cf592199960d92f8487,136.06,1697.454,1.0842,0.2143,0.8551,27.9929,1964.9189,23.5494
5bf51d0fa5484b73975f553074c95e77,125.99,1340.3823,1.2113,0.1666,0.852,19.7552,2306.3216,16.4651
afe0d6f4b017443381374a9272e2c2c4,71.33,1505.6552,1.1816,0.2669,0.8982,29.3703,2248.2042,29.9077
a03cf47e1865453b8d7bbcf945f43219,100.03,970.4083,1.2909,0.2511,0.8994,25.9595,2679.5109,28.1574
b5ec409652f146ab9752594d78d41369,89.95,922.8376,1.2078,0.2009,0.9056,19.6735,2482.8149,21.2116
5085e450c9df4617a5fa4d3811ee9501,102.59,928.8851,1.2765,0.1675,0.9384,18.044,3030.821,16.0715
17839b25421a478e9f50ec58074b29a7,73.93,948.6411,0.9433,0.1682,0.9022,18.928,1612.0433,16.2585
e3b068d8ef5a42fc92896ff9c31d0c9e,129.87,1650.7706,1.2525,0.2202,0.8686,31.5954,2101.6109,23.9077
e2bdafaf20364824a8c2245cbddc2590,124.01,1510.2206,1.4195,0.2108,0.8353,20.0022,2332.944,22.9185
26328700111c4604b74cfa0234acda65,109.96,1101.3566,1.1379,0.171,0.9424,21.4692,2156.8659,16.7983
34545c37d69a4298ac49d09e8e20b872,138.05,2454.6216,1.5214,0.2104,0.8254,23.4757,2533.0586,22.9575
a4636b48597147a79ebc498287663f02,156.2,880.9408,1.3421,0.3137,0.8218,21.5437,2646.3827,38.2668
7aae4458419249d89893e5950048f855,129.87,1235.3383,1.2371,0.1988,0.8811,22.8103,2479.9595,20.6224
