SongKey,Title,DiscNumber,TrackNumber,DurationMs,Popularity,FeaturingArtists,AlbumKey,LyricsKey,SymphonyKey,Category
65f54adc-ffee-41b2-9eb9-b7b974108cf9,Brucia La Città (Mai Stato Di Compagnia),4,15,211043,3.0,,d37e1996-126f-4d03-a825-df07211ad647,3cce5fdbbb854c788d89a999aa864a90,3d4fe1b3ec34446ca55e4af9984a7d9e,storytelling
7cb85966-6d7b-4f6d-b610-7185ecac0cdf,Il furto della passione,1,6,185466,27.0,,0368194f-56b0-414f-b623-73c3aba74cac,4bb177078c0f48708d6e118416951b19,b65eb1232fc74f19bd9411efaf15d3cc,italian_pop
15f10219-7a9c-448a-8a39-ec61dd0c2c78,All you can hit,1,4,183973,25.0,,0368194f-56b0-414f-b623-73c3aba74cac,75d549818f344e3998c73f0b8e94ab63,d9117dffed6842168d533399c44870e8,italian_love
5572393f-ed5e-4705-8266-6f19c6a4bab9,Ogni giorno alle 18,1,5,176000,78.0,,186b0869-4743-485e-90e6-deeada8a0e8c,9d2aef1cb92a4fd580a1e5a6be1c8c9a,82e05b76773645d9aa2db2df1c52eeb4,italian_pop
b500abcd-1173-4eac-ad08-689d0c6c431d,Polvere,1,11,205924,39.0,,ad740e41-1a76-453e-909e-878cc64874c4,cdbba9335d2c41eebc11cad87a9c5830,f248582a806149fbb30f8705ef7a7c0a,italian_pop
e6393e4e-6759-4298-a504-444052ee44f0,Piani,1,6,228133,36.0,,ad740e41-1a76-453e-909e-878cc64874c4,f1aa3161394b4d929fb2f8c76a1e47a5,964847a9b28a4f39b5a5f609d0795572,italian_pop
e61005b7-473b-46cd-b5d5-5ab4b406c75a,I soldi non esistono,1,9,182186,27.0,"Jake La Furia, Speranza",0368194f-56b0-414f-b623-73c3aba74cac,4e3da42aa52349ea97483cfecbd2cff9,8fadbf21dc344c3db4a14a7dd6d10036,rap_street
f7d979ac-64bf-4764-b1eb-d186de07aa61,Buon auspicio,1,5,207495,35.0,,ad740e41-1a76-453e-909e-878cc64874c4,ac07e1b9159d42ad8a71b1f7ee5950e4,f49d4ac7e1a5494e91e48d283d379b50,italian_pop
f45c316e-139f-4053-8c54-e44db42ac147,Chissà,1,8,179728,45.0,Ditonellapiaga,ad740e41-1a76-453e-909e-878cc64874c4,28429741121946a4875ceba3234e9ad5,acafef9fa5df4b6daf962cbe7d828f99,italian_pop
404781c2-6e66-4007-92ef-c428986eb1ff,Sondaggio,1,6,197668,39.0,"DJ Koma aka Mauràs, Michael Sorriso",879bf4c4-2495-4b34-9819-ead979d38507,84543f7b2043449899dd4bb281d86931,b8030a5de01340cab6da94bffe1a58cf,italian_pop
67b06a2f-b2f5-46cc-a1d2-83de27f4ac8c,Carne Da Campagna Elettorale,1,5,295160,44.0,"Shula, DJ Lil Cut",9ff783e7-e7a9-44a6-b316-25b7ff846eb6,649f4d9dc308447588d9e8f19f6ffff9,0aa3ca5b09c44815b84378121085f41e,italian_pop
d7163cbd-317f-43b2-ac4d-4ba44c8373bc,Introduzione,1,6,197668,39.0,,879bf4c4-2495-4b34-9819-ead979d38507,d4741d32cba54462a572807b5d3292e3,9b48cd8915784623adda6575bcc90cc8,rap_street
161a1e21-b4ee-4c94-a0e3-6672ac848479,NEXT,1,1,193184,60.0,,4aa0db5a-b396-495f-80c8-c08177af3478,cd43453f799945199e872544ca58f220,67e79c3cf3544ca7a54c4cfb3ad2f495,italian_love
7e022856-90d3-41f5-83f7-69f9bcdcb002,Intro,1,1,104045,27.0,,879bf4c4-2495-4b34-9819-ead979d38507,917f359d491045cea8633d7a9b16dfed,fce9595bfaa246ca95eb62339e185b8b,italian_pop
915d7d1e-2561-477c-9274-bf50acae56c6,Diventare grandi,1,8,165826,28.0,Samuel,0368194f-56b0-414f-b623-73c3aba74cac,c9947661878942cf9bec9f3fc8f1580e,72197186587d425bac36ab6e740baa7d,italian_pop
d4f0c75e-9acb-4d11-9dbd-00d5d41d047b,A Me Del Rap,1,5,269373,11.0,,a53e18c6-1051-4f76-8f4b-016ca7f96858,bebe42df56824fe281327e4dc27d97aa,895ac28bc6f54e509f5941055ede2ea3,rap_street
41d543ef-e826-444d-b8ec-960f4fa88297,Accanimento Terapeutico,1,2,210246,19.0,,25450027-8cf3-4bc1-ad17-9d4549d6accf,2d9629194ac44169a64749e937a6742c,3a22933f2f824f6390efff7e2cba0895,italian_pop
df1944dd-33ce-435a-947d-f0174486f8c6,Vai A Lavorare,1,5,269373,11.0,,a53e18c6-1051-4f76-8f4b-016ca7f96858,d5f95073bba84b2aa2fde94de7b22288,fc7d5ca69d66414db8f5b0ca5e3fae98,storytelling
ceca10a2-1ec6-4afb-8a7b-971b6e337892,Incazzato Lo Stesso,1,6,197668,39.0,,879bf4c4-2495-4b34-9819-ead979d38507,83832dee0f6943b9a40f3a22f44ea935,3e168c1452654e6a9ab33970f20bbcee,dark_poetic
8887f97d-3cfc-4ba3-b81f-4949a7b0fb63,Prima,1,5,151466,26.0,,0368194f-56b0-414f-b623-73c3aba74cac,5520b56cdb9041889e6c2438a2010f4a,5655b42d3a2042abafe563c0c536fbdb,italian_love
74ae426a-9197-42d3-acad-33ed2a741813,Narciso,1,7,186944,35.0,,ad740e41-1a76-453e-909e-878cc64874c4,b41668ff238241fdbbd2f15e0f6d5b62,bfa6dcb2ef8a4f7588cb2c96a4b359f7,italian_pop
1874a391-5fba-4a19-9df0-05c97825fe75,Hikikomori,1,11,172760,24.0,,0368194f-56b0-414f-b623-73c3aba74cac,d06c2bf429054aad8a646b4d3887a906,2d3fad413bc84d86ba236a54caecddbf,italian_pop
fa7115c0-2336-4a9e-b1a7-320d4bf9a436,Cowboy,1,9,216774,31.0,,cf6f89f9-6d6f-4559-b3a6-af606de38619,d87285b5153a4be7b5878ff23dc5dc1d,1b9e249b85e549d098e6c8bb0f4d5ad3,italian_pop
30d4acd8-3e50-4b94-af11-c2a3120e43dd,La casa dei fantasmi,1,10,148093,33.0,,0368194f-56b0-414f-b623-73c3aba74cac,8ebf58eb4c974493bc7ee7ada98a9315,742363f90a63488ba75ed049fdbee15c,italian_pop
e2e1b6ef-9be5-434c-a702-d11069d713a9,I (Really Don’t) Like,1,10,232493,45.0,,a6ca62ef-916f-411a-a7bc-f777c576a54c,bde3e503a0364334afde8b671a4acacb,7c1593d3e7b7453d9c7267693bc15998,rap_street
bb32d06e-a44a-42e4-8c9d-c8faef3edd11,Encefalogramma Piatto,1,6,197668,39.0,"DJ Lil Cut, Canebullo",879bf4c4-2495-4b34-9819-ead979d38507,fc79d22f09334dc98a6c379130a554cd,2d7d8bfaf7994d86a40b3e0639723b31,italian_pop
3026b0b1-3714-4ea4-9197-525bd0739ebe,L’ultima lacrima,1,10,185060,30.0,PUGNI,cf6f89f9-6d6f-4559-b3a6-af606de38619,fd3b27f21e704e11b2e22306bfa712f7,05520c3fcf7747bd943117b13ab6b46e,italian_pop
9c16b838-8b9a-4a5b-9838-dddc657e177f,La Stessa Domanda - Il Funerale,1,5,269373,11.0,,a53e18c6-1051-4f76-8f4b-016ca7f96858,435ef0cd14dd4beea9b0e230962ab7f5,abd872fddd0344c293fbd47bd19558ff,italian_pop
7f6af1c1-f9bf-4ef7-9418-18808b5a6c1a,Che notte!,1,2,176250,24.0,,51e3d0e0-dce8-47cc-bc71-b5095d65e06e,948b5593902247d389c1824dc84a3cdd,a5bcc1e7d67649489c288fdbea454ecd,italian_pop
0c6578a0-e389-457d-85b0-3dc703ec03d4,Outroduzione,1,6,197668,39.0,,879bf4c4-2495-4b34-9819-ead979d38507,c5051648197249afb9055d49b865d743,fad3109ec9b645ddbc8caf2f53687486,italian_pop
7e7445d9-f6df-4fef-9f41-cfe2fa8b27ef,Se Insisti Cambierò,1,6,197668,39.0,,879bf4c4-2495-4b34-9819-ead979d38507,237417d5631c4163b29cd5472d8aa472,439b743a4aaa4072ac3f309944472317,storytelling
9110a041-be91-4d2f-a684-9e9181adfea4,Bloody Mary,1,1,161900,32.0,"PUGNI, Fudasca",8b187a3b-c9ec-4c9f-a000-8fde8b662fa2,960dcc45bb244d76b136875d3b47e3c4,d0eb2b40e0f246fd844ca702b312bbf8,italian_pop
708e9e97-e322-47bb-b3a8-1484c0bef07c,Picasso,1,1,187910,34.0,,b6be5832-1d09-4122-b62b-d93a8c541cc6,bf8befc6e5f9488b83d3ee86cd514bc0,8148afc605c1483bb962572379656f4f,italian_pop
ca61e77c-c8cf-4090-b566-90b9225b0853,Resto Fuori,1,8,192963,12.0,DJ DOPS,51016d5a-b16a-4896-8009-fc1f9435cd92,a7c663097f084bcc8e9daed1b67404f6,1433b82728a3425fa97b3bf3e8b2ff1e,rap_street
bbf7c2e7-510c-4178-a725-164f987e2e21,Prossimo Provino,1,8,192963,12.0,,51016d5a-b16a-4896-8009-fc1f9435cd92,283148d9c42f47a78eff6212450ab531,394f73dd18154029814b165e051986d2,storytelling
2e8eae41-ad2e-4b89-9ff6-e0a5bf841bd8,La legge di Murphy,1,12,187794,29.0,,cf6f89f9-6d6f-4559-b3a6-af606de38619,15eb8bc9f0104bb5b7a7d009bed54dcc,dc136e71e0c0445894d45f40d19d248b,italian_pop
d5c19190-af7b-4011-94db-c4024718777b,"3,2,1",1,6,197668,39.0,,879bf4c4-2495-4b34-9819-ead979d38507,fd8bf46566c7472db91f44f7adab2992,94fc6f1756384d63803cddeb726df8ea,rap_street
5bebb9b6-c9e4-48a5-8c8d-86700f1cbd92,Wake Up,1,2,263226,37.0,,4fdebf84-dc93-4ce5-aa36-b19f5fa6e49f,273e8342328f43cfa7fee5f419f32006,512c5acc55f347dd8570e1f71443a305,italian_pop
07de7435-f25f-4ab2-9bef-27bc4b1c098e,Darling,1,6,197668,39.0,Shula,879bf4c4-2495-4b34-9819-ead979d38507,bc10b721ff4a41d19c252718e678febd,b3b85d158cdd470c84594ed836b563bc,rap_street
dbd0793a-10b2-4ac2-8308-4d72453d11f2,Un tempo piccolo,1,13,225982,41.0,"Tiromancino, Ditonellapiaga",cf6f89f9-6d6f-4559-b3a6-af606de38619,eed0731f4b1f4628928e6bfd060d3cdd,040dd855f39845609cff64dc01d7aeae,italian_pop
45ed926d-e4fe-4a38-9b33-0f4c2d698557,Credo non ti interessi,1,5,266626,21.0,,fa5535a8-1b6e-4985-8a9b-c18ce949a7fc,df51f4dd73434e6f863bb83905eaa249,1ede786f0a5f426788e02814f5d7b388,italian_pop
2c8b1a49-9e21-4d2f-ac9e-07be0eaddd3b,Tutto quel che so,1,8,192963,12.0,,51016d5a-b16a-4896-8009-fc1f9435cd92,666f8c3e1f1947e49dfc46ac7fb5bcbc,dd1d389fa74c41f289ae1c8c237f1e70,rap_street
821c120b-be47-4348-80de-4cef9d6b67f5,Non mi basta,1,5,266626,21.0,,fa5535a8-1b6e-4985-8a9b-c18ce949a7fc,78f2a6d6d04343098b4e51717b121ebb,3e551b3230d746fcadd92ff053a3464f,italian_pop
2ad6461b-f9ac-47a3-a17a-9bd5fff10b80,esse Type Beat,1,12,206841,22.0,,44a5fe5c-b060-49c2-a7ca-019df4c90f14,ac0d5761fc624f458fab6a3c1c65487c,e72cd754172c45938222e5b33861e294,rap_street
15d11d9d-a63a-4e2f-8baf-e755e6e46da0,Curre Curre Guagliò,1,2,323360,49.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,84f26cc6f60a494e925b9270885ab55c,6f35b23c18f74438968e0ae53182368c,neapolitan
26a2fe28-59a8-4b0a-a658-bca7aa34b618,Rigurgito Antifascista,1,5,354506,47.0,Speaker Cenzou,98c57606-7147-452c-b23e-7a32ab41f1ff,b665c53bf7984bd28d69b99f79012a80,f97540f26bde481893789b65a4d1d496,italian_pop
341259d9-df7d-49ce-a4c3-c88c8c1d0618,O’ documento,1,4,267333,42.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,e75ee9c37113479aba93abe34a8d4a83,86b911ac9cb749e1aca644f36dfdf8ca,neapolitan
c4abeb0c-f175-4bd1-954a-68a49fb16514,Quello che,1,5,252760,47.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,33e3b269f0ef4e50b95029cfe3dd3a2c,516d84264a784a6c84705fe88535cc82,neapolitan
ed4c2174-5081-4744-a00d-3d4accf3f044,Giovanotto documenti,1,9,213506,44.0,"Paolo Rossi, Caparezza",aba313e6-61be-4250-bdf6-d538a202615c,18269d0a6766406b97ec1e5aa3b74114,b92f12f5141b42f0b2d81e4d41b3a7f5,neapolitan
da9cb649-6422-4c56-9a76-513e35b949b7,Tarantelle pé campà,1,8,208718,39.0,Caparezza,bcb112e5-0199-4adb-b885-06a903ac2eeb,bdad1d06443a4335bbdfc58c1328faac,f65b3eb5359d46d081e7730a181f5162,neapolitan
c0ee9453-5074-4909-ba1f-789908997450,L’Anguilla,1,3,261533,40.0,Speaker Cenzou,9845daf4-a442-4864-a60b-23388dbad35a,dd35e7d84ebf4d0da66556c495356fb6,0ca4084f1ffb42c3a1433bdc07d3e39b,storytelling
b9827933-3cb3-4ce0-8505-6082d61c4663,Corto circuito,1,2,314293,37.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,32725cee4ebc46449a54bec81b902eec,a211b4310ac44dab9cc107d7f2c95934,neapolitan
0a639e0b-cccb-4444-a47b-c224eefc117d,Ripetutamente,1,10,327826,38.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,ff728be9ac504317a705435e8f010632,a5922bba413b4aa2a7cc9f3613e20e75,trap_gang
b8ae593e-d3e2-44fc-b47f-1c55bce3664a,Sfumature,1,2,264826,40.0,,9845daf4-a442-4864-a60b-23388dbad35a,3e19165c62134826823c4df409b696b7,05f26e24dea44005b78cb812c43b04f2,italian_pop
e418d984-effe-4b58-b834-b5e8431aff5f,Napoli,1,2,248186,32.0,,aba313e6-61be-4250-bdf6-d538a202615c,5c1470bf5ad04f0ab68091d2eaf9617e,87f0bbc7578d4ee599ed6dae27af715f,neapolitan
5655dad3-3099-4a9e-9813-c876bc466aa0,Comanda la Gang,1,1,171340,10.0,,4ea27898-fffa-4f6a-a31e-44d9aeb798c6,614112b423c94b8db39139f655ba849b,6c5a222f20444b029f38e70d89a1994f,trap_gang
36b2725f-dc63-4ac2-b4a5-4ba9ad5836e8,University of Secondigliano,1,1,221988,33.0,Clementino,bcb112e5-0199-4adb-b885-06a903ac2eeb,b876c668dfe44695902690573820bdcc,6df176da2f3c431b9f4b10744470779c,neapolitan
abdda1a5-1446-4fca-a875-b3a3dca828f2,Comuntwist,1,8,219306,34.0,,9845daf4-a442-4864-a60b-23388dbad35a,81a2c868150947979e11e14fd7eee955,1ada28ab3af449e6ace73aedca056519,neapolitan
4c8e333d-4345-4d8c-bf91-83c14dcbfba1,Pagherete caro,1,12,405773,17.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,f5b3aaedeb154f1c968e4623216c5c65,ab58c63d53db4b38bafe1fdf816c2444,neapolitan
16f9c7f4-60c8-49f5-ac0b-ddc099c1e0cc,Curre curre guagliò still running,1,3,260359,40.0,"Alborosie, Mama Marjas",aba313e6-61be-4250-bdf6-d538a202615c,4d6bd4397e5d4d1ebd484eeefd399205,a270062f8dbd46b59d96e576b7a05fcf,neapolitan
7316849e-d8a6-496a-84e9-d657c9b4b323,All’antimafia,1,4,287800,27.0,,9845daf4-a442-4864-a60b-23388dbad35a,e6162723920b4872925bf5900a16a47b,79018adb741b4532be161fe5cf721cab,neapolitan
44915fa5-f06f-466b-ae06-900be1cac428,Non c’è tempo,1,2,361266,29.0,Speaker Cenzou,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,068510628dc149ed8337a4a4a7d91418,13d7439b054a45aa9bc835e687c33d25,neapolitan
bd19df90-09ec-44b7-829e-f1d88a4fa5d7,Rappresaglia rap,1,13,267040,24.0,J-Ax,98c57606-7147-452c-b23e-7a32ab41f1ff,96f766d5a9be4ba88a15f7e1d724d13b,54ea3c3595ea4156a43b968c4109391a,italian_pop
258488fd-db08-458a-9199-c8ac41c91fe0,Stop That Train,1,2,266973,26.0,,5ff7f334-2168-4984-999a-5722d46f39ea,932622ebf08d4eac92746dc91af41757,0c75a873d4f34ebd8e2cb063b55df279,neapolitan
50dbbab8-e94d-42ee-ac2d-2d1527a4ed77,Odio,1,12,252733,31.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,eb3b3fee7ce04515ae499d29e150245d,7f43e9e134de4ebc8c5103a444a5d558,italian_pop
5dbedd47-53ed-4bef-843c-255b605e1603,Buongiorno,1,1,302346,18.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,c81d0c87dc664148a6ec8869ecfff5b1,da9af6f4be114830a1352a2221d8a3bf,neapolitan
b92f2d6c-bad4-4cd8-b482-3932d3a21bdc,Salario Garantito,1,12,369826,14.0,,5ff7f334-2168-4984-999a-5722d46f39ea,a7c5c0c37c16476d9acf4263f550a871,962ebb3abc364e438466bf3689165b24,neapolitan
206e7fa8-9b76-4695-a6e7-6c173679e282,Rafaniello,1,11,350240,13.0,,5ff7f334-2168-4984-999a-5722d46f39ea,739eff1931ec4dba9820866996f6a33c,1c5611a7d2ee40d8bf994fbf34f1e9ac,neapolitan
90c02f9e-bdf3-4ab3-864a-962617525214,Povera Vita Mia,1,12,318866,28.0,,9845daf4-a442-4864-a60b-23388dbad35a,b33ee263719b4d00934ec0db89563017,6000425ec87548a29511f59f7c95e0c2,rap_street
a992969f-13ae-41b2-bd91-52651e6c4e5e,Rigurgito (TV version),1,7,112293,19.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,357941d228094c56b311dbef09f3a6ed,a0de4fe8d17a40f79c3b30571ad157f7,italian_pop
99261824-d0ab-419c-bb1b-6d1840e64c6c,Tuttapposto,1,6,229266,23.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,41ea10b8281f486aa2689c24f49f3af3,f11ebe4dea3f4ecf8aec4f59e68be1f0,neapolitan
69578e6b-3ae6-414a-8a85-3a831d3a43da,1-2-1992,1,11,117400,18.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,b026c131ea0248feb684f00892d17199,3d946e73d658444e98a6117c7facb933,italian_pop
f084f3af-17c3-477a-a87a-85252defcbc0,Me siente?,1,3,255146,29.0,Subsonica,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,c48e8755f4e04ed9b32dd2fbbae451c1,587866851c4344a083573d70b20d8339,neapolitan
8c48d4a7-1bdb-48fc-8383-bd76ac6be94f,Vulesse,1,7,314146,20.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,07168531e49e4ec0961e9328134564e6,c6fd60ecaf7647bda2406e4b6ee34a66,neapolitan
aab53143-b716-420e-93cf-874b2973a181,Cattivi Guagliuni,1,8,208718,39.0,,bcb112e5-0199-4adb-b885-06a903ac2eeb,0b277d5403da4c549d61015d6ea92dce,d18362ee69f3459686bce8892d1bc6f2,neapolitan
fdb7b6e9-1447-4337-aa98-bfc78474983c,Medley ragga,1,6,589773,22.0,,5ff7f334-2168-4984-999a-5722d46f39ea,a1ad8685175d4c89ac13a9a2945f0b84,d71f29ef2f164d02bbe0f370d8025857,neapolitan
08ac0f1f-2ee8-41a0-92fb-24f0c7e0b573,Nun c’à facc’ cchiù,1,9,84866,18.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,a3c295257e53498491f041e4ed7e2b3e,95b9416e79a444dcb0a49e3d4a68b110,neapolitan
4c3b11ca-895b-462d-bd62-ed23705745fa,Rappresaglia,1,13,267040,24.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,44bd49a6927344c7a0f4eea333230279,8497b7ef09af4037bf58a2742bc60b18,italian_pop
9f03975d-4a45-4a7f-ae91-6c4c6f7147ff,Nero Su Bianco,1,1,203376,11.0,,462fe49d-0366-4bf0-b290-dec9d8693824,9f30231c7a2a403bbef947432c37d1ea,531e40ee081047ca99d5e0b7bbbd4423,english_pop
760ffc0f-5f59-4b20-983a-9661d30e8053,Sub,1,6,286226,23.0,,9845daf4-a442-4864-a60b-23388dbad35a,cd4d2b8bb4a148829e680dd22df53685,c772c7986c054f4a9d0269cc037d0201,neapolitan
f9cd8f04-cdd0-4eb9-89ec-1ccd85af5c87,Focolaio,1,8,230720,17.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,8ba8087eaa904af8a0e4d0f1343ddb14,aaeea416a57f4df8b2226b299f0c257b,italian_pop
8263d84d-4b6a-4a44-811d-c65e99051893,Sient’ o fank,1,11,208146,18.0,"Papa J, Speaker Cenzou",7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,02a4f4413a02488793e24f804f4e6113,d11b02ce39a54ef3a2e2889470e07964,neapolitan
f2ac71b4-49a5-48da-91cb-b6c7ef40a87d,Odio ancora,1,8,221093,12.0,Ensi,aba313e6-61be-4250-bdf6-d538a202615c,749c53e03d22427cb39013f8a3675c2c,7f13c6c8d0fa47a181e18ea1e91152b2,italian_pop
41e7eb8f-744c-4ba9-beb3-ce94510f4339,Yankee Go Home,1,7,370933,17.0,,9845daf4-a442-4864-a60b-23388dbad35a,8c41f5e611584f64aef2231b27963665,f12a017b8f794bd5876ef70c18baa7d3,neapolitan
980dd152-2d9f-4767-81a1-b13d7dde9241,El Pueblo Unido Jamás Será Vencido,1,14,244466,30.0,,9845daf4-a442-4864-a60b-23388dbad35a,04752fa0d58b48fa806e41434532d824,5a912b5b55c342cb8d81bb0d221c5e81,english_pop
d3be0d7c-40c6-40cb-82b9-a2291bdc86aa,Ripetuclemente,1,5,166920,27.0,Clementino,aba313e6-61be-4250-bdf6-d538a202615c,24aa1e099f314349aa504ca32c24d432,37d27dbe91994795aa94952f5e726ab4,neapolitan
6454d430-3d7c-4560-965b-296458acc681,Esodo,1,1,43240,17.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,910f982e3a394c37a33b176888f9676f,d7e201bfc4b346feb06bbb5e19f7002b,neapolitan
cba27429-05a3-40d8-adb3-05b2988cc831,Lettera al presidente,1,4,269120,23.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,b893c3d1a62947fcb206cd4007649bad,db01dd63e8fb4b8a9bca80ffbbda0887,neapolitan
352f99e2-a542-4b09-a3e6-7f4b19df5755,Nell’era della confusione semiotica,1,10,283453,23.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,6d196dcf925c475c8d6ba02ed43ae488,ca33940e3ab24bd58a42fa6bb27c118b,storytelling
d1097327-e593-46f6-b484-249ef8185239,Era ’na vota,1,6,300253,22.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,b0e9a5e564fa404484a34fac5c11d7f6,f616ff9238a34770b948c990788ff4fd,neapolitan
b2b99710-42d1-4425-8c5e-2e5f56df7e7c,Salario Qawali,1,3,75266,19.0,,98c57606-7147-452c-b23e-7a32ab41f1ff,cc48170db32d4e0c882395797a851194,08be0b8cb39a44408486d8a8f06907aa,italian_love
883bb194-9162-43cf-ad90-5d25754078aa,Napolinapolinapoli,1,2,248186,32.0,Enzo Avitabile,aba313e6-61be-4250-bdf6-d538a202615c,1e1192be372d4a4e82e0c5815e6d765e,97c3b9bf1166469dbc97714bc8ac3956,neapolitan
196c0725-2442-443c-87d9-177c809c956f,Fujakkà,1,7,310533,21.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,b8e05502eb7b42e588fca09d85f9e3ba,9e95895090b144d786d3a51db0bc67f3,neapolitan
a86f8cad-c20b-4d31-be32-dfb64a140311,Italia spa,1,5,244558,23.0,,bcb112e5-0199-4adb-b885-06a903ac2eeb,878595ef1f524918be73760d637eb1b6,3129fdf6316b40d68e8872d1f756163f,neapolitan
8d2ce21f-a904-4e38-8e64-2f765a8e870f,Si tu,1,1,288933,13.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,db02909efcc9410d927ee53873d5224b,542c40fce9ca4c6cb8b10464d7c3dd9c,italian_love
491a7bb0-1d09-4a8e-ad69-c85c307e5b4f,La Scelta,1,13,336000,15.0,,9845daf4-a442-4864-a60b-23388dbad35a,4163d12538d444efaf2f67fd19ae2305,3e11bcce13874a7d96e8b8ad33f9d8c6,italian_love
a5f053ba-da18-42e1-8563-f2e53ad73524,Spara!,1,9,312026,22.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,2453c7d6d7004a8d83cedf80cdd620c9,51aa44bba3fa4aa8876506704252b039,english_pop
356286ba-91ae-48f8-9641-00263c1a1de1,Bon voyage,1,9,311293,15.0,,7f04d6e1-aa5d-4d2b-90e5-c0667c861b23,f5e3e290046b4f7091102cf57ceaeb07,ef189c826f294100bac3ec198a354fed,storytelling
24e5df19-4c3b-4f5e-84ec-ca58f8083770,Amerika,1,1,323066,12.0,,93aac231-3f35-45fa-ae6b-b8d877249308,145ac56b07794b788de4871d658a01bb,2d93c8cef03f49bd96b5b8e78ee64255,neapolitan
a565e018-c60c-4159-bd58-eae454920ff2,Stato di emergenza,1,7,248093,14.0,,aba313e6-61be-4250-bdf6-d538a202615c,69277ebf0f9240baab0812e71557bb56,c174e59dd4d04d01a68f52394382d753,italian_pop
74b28ad4-9796-4e2c-850f-c84879d87b0e,"Some Say This, Some Say That",1,9,264733,17.0,General Levy,9845daf4-a442-4864-a60b-23388dbad35a,a7645753e5c64d9f9ca9a09635b904ef,d417c6f660994845a60b0d446ccbcd7f,english_pop
1c0b3d27-6d68-45d8-9b2d-d019b2294116,Comincia adesso,1,1,241640,19.0,,9845daf4-a442-4864-a60b-23388dbad35a,244a520477a142c99d81001ce00bb72d,4b9f06730a514fd5a1fc20b1614571e0,neapolitan
74850a8c-fc56-4324-a973-cdd6d0dce52c,Soggetti attivi,1,4,216066,13.0,,aba313e6-61be-4250-bdf6-d538a202615c,728412b11cd2476ea598c31a19552dc6,1a106afd4eb24c8c8bab91fca0399d49,neapolitan
8c3b2cb9-8de6-443f-99a6-5c470e8b1aee,Esplosione Imminente,1,5,327973,18.0,,9845daf4-a442-4864-a60b-23388dbad35a,f03dbe95ce46486fb2ac6fc3665e8475,8dc4fd915e5b41e580d53b8f5764972a,neapolitan
23373c8c-d5fe-4b75-b20b-5442f889f920,"1234 (feat. Urban Snakes, Francesco Di Bella)",1,4,278802,60.0,"Francesco Di Bella, Urban Snakes",49c6592e-6542-4ccb-9ae9-f44120da120c,6388b28299f244b2a1c24a794b20556d,9b7b1889d61144c383a42a0975dfe333,neapolitan
4c6c59f1-c26f-4afd-b24d-e7cca4a52d8a,La gatta mammona (Piazza Fontata Version),1,6,229866,17.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,6b7166a94e184188a6adf1261b216108,63599e464fce408ca81c4dd092d7b529,rap_street
48791647-f978-49d1-98d5-64cff37fefd7,Senza ritornello,1,4,248973,11.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,7660bffd1316436dbc548c5ecdcc97e1,75e129d1035c4d24ab637c78238e1111,italian_pop
4f4b889c-6dd2-49eb-b01e-fae8c44347c9,A Una Donna,1,10,365693,17.0,,9845daf4-a442-4864-a60b-23388dbad35a,4ea9edea4c424dcf978683895bf20e50,5bc9f86cd05f4944994dc38f43208327,neapolitan
56cbde44-1b76-4341-ac82-b218a4a7450b,Canto R’O Putatore,1,11,31973,10.0,,9845daf4-a442-4864-a60b-23388dbad35a,e8462d45daae4ca3bacb51377358e2f0,5bb4f0edd42a452c956342009d838d13,rap_street
84ec814a-89c4-48bd-a19a-7cf7f734e682,Pecchè,1,3,253493,12.0,,1b93f2be-d6c5-4f4a-ac97-3178ba80cf07,35f7e85f45d4447da56df963bd66d029,2b60db8991564be1a70d056b9aee7634,neapolitan
