SongKey,ArtistKey,DateKey,Streams1Month,IsPrimary
6a945f58-40c4-4a4c-a4ac-7262444811a5,fd60771d-a3fe-41de-8868-9f491df03e3a,fc500e75-8734-4b9a-a183-be62269ccef3,5537.0,1
c854736c-0034-4e0e-a8a8-530c9cbb95d8,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5136.0,1
7e20fa31-850a-4d7d-8c68-740ef8bcd0c5,fd60771d-a3fe-41de-8868-9f491df03e3a,0f851a00-4169-4876-b100-64954205b729,5558.0,1
7e20fa31-850a-4d7d-8c68-740ef8bcd0c5,d2375228-33c6-47a9-b1ee-6ab10c937bb7,0f851a00-4169-4876-b100-64954205b729,5558.0,
58421c06-cb94-4a0b-8c7f-7a8ff501dd3a,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5001.0,1
9d8058b3-5e0b-4f77-8d41-9ffa5a43b543,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5059.0,1
a21add1d-fab7-4410-bc76-e1d2e65cc3f8,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,4866.0,1
2b2b6913-21bd-437f-bd9a-1ee2ba7f52b1,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,4061.0,1
85154fcb-51e5-4aa5-bbc6-ed4fa854e4be,fd60771d-a3fe-41de-8868-9f491df03e3a,4a3af9d6-58f3-4017-b420-802c60ccbb91,4226.0,1
54e40ebd-a108-482f-be28-e67ad0c957ee,fd60771d-a3fe-41de-8868-9f491df03e3a,f9d578b9-5c92-4746-8359-2fe650ff7e9c,4075.0,1
d5f682f9-4ad8-49c3-bf39-38968b4c5110,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5286.0,1
1ed2daf6-d2a4-4beb-a771-f33c4bb3e9a1,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,4640.0,1
0d9ee1ab-0edb-4a0d-b2bd-6f1f37bca678,fd60771d-a3fe-41de-8868-9f491df03e3a,909801ff-64a0-4e57-8aa4-5f8d4815f929,5031.0,1
68ecb8e3-82d4-4494-85f7-b835c721234d,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5830.0,1
e4e20689-1090-43da-99a5-c7fb664ee289,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,4511.0,1
36e8114c-26e5-4401-8602-2b346df85612,fd60771d-a3fe-41de-8868-9f491df03e3a,4f1035fc-7f23-40e8-9fe7-b51c9ba2153c,4835.0,1
da7a5e4e-5e12-4890-8d58-0695fb355bdf,fd60771d-a3fe-41de-8868-9f491df03e3a,a095d25a-2276-4f67-8f79-8f7eaed95bfa,5527.0,1
2d791fdc-e823-4cdd-9fd0-5f070a1484bd,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,4471.0,1
b901b418-ed68-423f-859e-1989c3113a8f,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,4168.0,1
1246e4a5-ed30-4ad0-8ff9-c75ebbc8597d,fd60771d-a3fe-41de-8868-9f491df03e3a,a6727e2c-fd85-4241-8550-87e1b1abc34c,4593.0,1
84b77cc3-3e4b-4a4f-9f98-c1167dbe4bd4,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,4336.0,1
2fe9b2c6-3333-4dc6-a77b-c74f74cb4c1d,fd60771d-a3fe-41de-8868-9f491df03e3a,4a8bd1fc-3b42-49fb-971b-dc5544af3d1a,5875.0,1
56372063-9953-4b38-89d7-c24970a60b8f,fd60771d-a3fe-41de-8868-9f491df03e3a,e921744a-a8b7-4deb-9743-310479b49276,5631.0,1
1b1478a8-a886-4587-bc5d-8172aef91941,fd60771d-a3fe-41de-8868-9f491df03e3a,dbd5383c-315a-48bd-bd29-15d544ef3631,5281.0,1
2f5a8a8e-52cd-4fca-a92d-9419e3635ad5,fd60771d-a3fe-41de-8868-9f491df03e3a,f47b1a38-0017-4438-a7d0-0331177c73cd,5757.0,1
2f5a8a8e-52cd-4fca-a92d-9419e3635ad5,ccec9052-15f3-4418-b34b-e1d432beb820,f47b1a38-0017-4438-a7d0-0331177c73cd,5757.0,
824b69bf-d1d4-4cb8-ac4e-65c978a75dd2,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,5621.0,1
946253bd-4352-4006-a254-f882bd4a77af,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,4388.0,1
13c8fad8-57da-4c75-813b-c81946a25960,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,5801.0,1
df22a461-7973-4834-8687-2aa3106ec472,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,5094.0,1
63310d26-29c8-4076-9f5b-c986d87620bc,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,5632.0,1
ebb4b8ed-93a1-45f7-9268-3e7f58867262,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,5810.0,1
4522cc09-d997-4c13-acf7-5b5468e73fb3,fd60771d-a3fe-41de-8868-9f491df03e3a,909801ff-64a0-4e57-8aa4-5f8d4815f929,4648.0,1
266346ae-a6ce-4b96-8cf2-826cddf58356,fd60771d-a3fe-41de-8868-9f491df03e3a,94e88a1d-aa28-4e49-9fc3-dbe8b39a392c,4230.0,1
220e1ec9-140c-48c9-a6d6-89f3af9449d9,fd60771d-a3fe-41de-8868-9f491df03e3a,7d9e0305-c8e8-42a4-a301-ee73a4628807,4469.0,1
2f0eae74-cee1-4d58-b8a7-f75011291570,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,81dee0e7-958e-4bea-ac76-cd7e3f393304,91830.0,1
7da67fab-ff50-408a-8bb6-3407a6df5bed,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,b0d883a7-e356-45cd-b53d-a6b86dda3209,74091.0,1
34a8b65d-e3dd-4abf-9b5f-142d7d3a71a5,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,7bd30542-4375-4ce9-b6fe-cdd9b458d5f1,33175.0,1
8b022ea9-322b-46bd-92ac-58b18814f03f,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,89eb2dcf-503b-4cb4-8b8b-e549949479d4,21717.0,1
44e1ab33-0ae0-4d66-8ee7-4bf4dc3be58c,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,3614d2be-9a87-45c2-b4b1-a1b6ec36d858,25356.0,1
9473cd7e-2265-43a0-9169-fb601e8fd993,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,7e9e783e-e427-4ef9-8bca-9cc15404cb6f,21558.0,1
862adaa0-4186-4845-9025-5f01996d6c84,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,a2e162f2-5a39-4b7f-9510-1bc9e0130302,17348.0,1
9022efe6-c10d-4e09-a4ad-b3fcb180cd77,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,6b0e8f48-6610-472a-aea3-f99709702fb3,13083.0,1
82fdcc05-9df8-4bbe-9d0c-c00b3e5e6013,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,e06184e5-0986-43d2-b690-fb5770ed69ee,11366.0,1
2947a4d0-0da5-4df5-b385-bc3be16e8add,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,b66a7c15-2574-4a39-8cb3-f0136e2833c0,14168.0,1
6f896222-628a-4c99-8aca-00b093812f0a,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,8e8161de-9c05-461f-98af-e670a5f59292,8371.0,1
9749fb05-b207-42e1-8fcc-cbfc73d9a2b7,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,0806ddb2-fd47-491b-882a-dd541c38002c,8531.0,1
