SongID_Original,BPM,Rolloff,Flux,RMS,Flatness,SpectralComplexity,Pitch,Loudness
9b052364-d7b2-4170-9034-47582f04b79f,144.73,1540.8986,1.4129,0.1675,0.847,20.0034,2451.5172,16.4375
7d24112a-e275-435f-89ee-b1f4128560d6,147.94,1998.2319,1.391,0.1914,0.8277,26.9012,2196.1674,19.4267
8c264156-b116-4e05-9a06-1dcccfa5734e,95.0,948.6926,1.1875,0.2154,0.9421,26.3972,2597.015,22.3522
6c54e67a-d3a5-4b4d-a144-c11e37c38e15,85.94,1988.0705,1.2249,0.2886,0.8481,47.6733,1872.9067,32.6278
2550527c-95b2-4ffe-a430-673de3c4d03c,91.81,1371.7539,1.2512,0.2546,0.8804,26.5687,2579.937,28.8201
8d8ea029-9d6b-43a2-9055-2df6b0174da6,144.88,2258.3406,1.4073,0.2379,0.8231,31.6382,2246.6926,25.408
fae5dbae-f0b1-4754-af4c-35f21748469f,94.96,2164.7005,1.3243,0.1958,0.8386,22.008,2452.5545,20.394
97b7fa30-6913-4aab-b9f3-f1273233260b,161.93,1934.8653,1.1831,0.0627,0.8351,11.8405,2014.7512,4.3462
8906eb71-0eb2-4785-8494-ea0915149889,129.6,1479.8567,1.3868,0.1306,0.7916,14.441,2238.1814,11.9127
84914a7e-1831-47d1-a983-dc4d7c6932a1,126.01,1766.385,1.412,0.3017,0.8371,25.4666,2320.6666,34.9584
14de395c-9565-42eb-8390-3e3287179bbb,120.14,1348.7428,1.1589,0.2495,0.8925,27.3323,2040.7041,28.2929
2db84ef9-3b37-42ce-8103-52ccb1a33bba,95.32,1347.7217,1.2922,0.171,0.9065,21.4161,2621.9956,16.8207
41d72b01-9784-427d-a8fd-9af88691c175,140.02,2366.5299,1.2691,0.2301,0.8676,32.486,2089.8204,24.5019
bcd8539e-373e-456a-9dba-4ad4dd6901cf,140.11,1941.5805,1.3818,0.2086,0.8805,30.736,2716.0949,21.9461
5e2ec926-4c86-42fc-8169-4b0d20aa40f7,136.75,2879.2244,1.4457,0.2748,0.7402,26.8688,2180.1185,31.9478
d3d3ddcf-a22a-4529-8d1a-e44ff98ed6d1,118.38,2189.3239,1.356,0.1539,0.8589,20.1518,2565.9475,14.3221
9e8afbff-bbf8-4e87-8e6a-69d13113e7f6,96.12,1513.4723,1.3693,0.1918,0.9011,24.5535,2506.9905,19.1852
98fd9018-921b-4e59-88f0-3364379a6be2,69.89,1387.6746,1.3935,0.2065,0.877,18.9547,2261.7325,21.2526
32be05f8-84f7-4374-a820-9bc5a318ae6e,81.96,1902.4067,1.3389,0.1873,0.8901,27.6453,2615.7817,18.9798
bd787ca8-ebc9-4cfb-af2d-984aa9f910a4,125.13,2529.7159,1.3065,0.238,0.8724,38.1702,1934.115,25.2809
3ed70dcc-f969-40f1-a883-05c2d6b8f664,79.9,2412.2099,1.2406,0.2283,0.8028,34.0704,2146.0496,24.3223
5d3ceb35-a8f3-48f3-9ec9-6b1d83d9221b,79.87,3210.3096,1.3928,0.259,0.8262,39.7773,2211.6869,28.0496
d2b50494-089b-46ed-ad48-77b4be2be427,172.27,1750.5699,1.3183,0.2924,0.8656,40.9313,1793.6195,32.5054
42ffe492-c378-40e4-9270-f2094bfe07c7,154.35,1490.8563,1.4464,0.2505,0.8154,20.7251,2437.1094,28.3387
818d4ff1-904e-4b50-a45b-4f63f8018a6e,103.93,1805.5596,1.5465,0.157,0.8004,20.0453,2858.4268,15.5799
0f5d7bff-8a00-48be-9f0f-0acb55adca16,89.89,1336.1028,1.4236,0.1954,0.9045,24.116,2437.5663,20.2383
ee6b6059-4427-4782-9f70-5251eb8dbf08,118.64,1723.6437,1.3695,0.2519,0.8921,33.0288,2304.4099,27.7499
34e6a4dd-6f1a-426c-aebd-ab2edf4f7dff,77.56,2267.9148,1.2966,0.3011,0.8448,35.7055,1924.9822,34.2392
2dd527b2-24bc-4f7a-bfe0-942a165556dc,60.01,1862.5416,1.3689,0.2319,0.8723,37.8266,2263.6394,24.9192
b30c2dc3-bfac-4e0e-8fd9-cf8fd86d9655,172.27,3497.8157,1.3757,0.2479,0.8105,40.0626,2097.9942,26.5951
675e560d-3c39-4888-a9ac-66019dc8a4db,90.03,1265.3131,1.2884,0.2095,0.8772,24.9973,2247.4521,22.021
0ab3c321-6be3-4841-befb-ba314f616793,120.02,1950.0614,1.3296,0.1027,0.7799,12.0818,2333.26,8.8355
d69d164e-b19e-488f-9e8d-b49fb70575fd,172.27,1634.0178,1.4996,0.1912,0.8641,19.3878,2999.5167,19.942
281ad4ad-d1f8-469c-b90e-de96e0c7bab4,87.95,1603.5362,1.3278,0.1732,0.8783,20.9185,2362.5829,17.2851
5bb1ebb0-b301-4bcf-b8a6-5358c7dcfdcd,95.0,1683.812,1.2806,0.2006,0.85,20.8496,2327.4529,21.1171
15425cf4-4920-418a-8fd3-7f175b9e66eb,136.53,1643.8405,1.3363,0.1781,0.8675,21.9574,2120.2927,17.6696
26e7f39b-7700-4826-a332-f13c576df84b,143.91,807.9522,1.2676,0.2052,0.9239,20.5434,2498.4531,21.0439
16978cc1-1ff7-4c00-a3e8-32af383d4815,91.01,1418.0017,1.442,0.2194,0.8855,26.2779,2301.5002,22.8781
605adb79-a708-4a79-aef5-764679b3343f,143.36,1402.7453,1.239,0.2163,0.8257,26.3929,2365.6694,23.1751
2b340379-e035-4e8e-9276-882d4e26bde4,97.99,1924.1949,1.3864,0.184,0.8559,26.5181,2601.7584,18.4982
75c56a1b-ea12-41e3-a036-ebf32fff91b3,82.94,1270.5715,1.2845,0.2451,0.9578,31.8209,2459.4121,25.8932
43228414-6dbf-4b80-97c0-51c2ee44ddff,122.31,1502.5596,1.3539,0.1842,0.9011,25.7699,2420.7128,18.7627
bb40e2c4-ed53-4341-acb8-4617fdb5c4b4,152.06,2403.6289,1.2318,0.2387,0.8352,37.7452,1977.3219,25.3752
11cc7308-b0aa-4c6a-8041-2b3fad1e08af,142.54,1058.7464,1.377,0.1936,0.9208,19.0306,2622.7259,20.544
45226987-74b8-48d3-8574-aa7d74f4c6da,80.08,2261.4804,1.3792,0.2734,0.6933,36.337,2061.7118,31.8366
4263f6f0-a351-46f5-8c6e-0bef18ded467,133.98,2495.7269,1.3344,0.1717,0.7502,25.1467,2607.5808,17.2119
c8f190b6-4760-419e-ad50-0d129da2f253,92.98,1259.4287,1.3494,0.2039,0.9477,24.7317,2173.6814,20.6374
6c5f1c77-a179-4900-a847-10ce64fda7f0,91.33,1509.4777,1.3624,0.26,0.9021,34.0731,2323.8882,28.2552
3bc6bdd2-b1de-48a4-abbb-1531ddf553ee,162.36,1707.1816,1.4116,0.181,0.8634,25.7344,2335.6164,17.8141
19f3a9c2-d39d-4efd-8aa6-1f6f06488335,92.05,1774.6037,1.3888,0.2134,0.9023,30.9945,2231.3477,21.9747
3bb3bc4d-e8ab-4b0e-aefc-b441c80687ba,96.0,1615.4797,1.2885,0.2182,0.8444,31.2886,1965.0705,22.9885
4842085c-05f4-4f15-839b-e947cd3a8814,99.92,2180.0252,1.3945,0.2358,0.8011,32.6866,2263.1884,25.573
1c08a8c9-b189-4767-89a2-3855e8741d3f,143.84,1325.4502,1.2711,0.2009,0.9163,20.832,1786.3098,20.6029
a1a661b4-b980-4911-a952-6ce1c0a89741,135.2,1672.1637,1.3722,0.1611,0.8755,24.5947,2123.6604,15.4182
826366f4-899d-46ea-adbb-030acabf166e,163.99,2607.9875,1.1563,0.2104,0.8344,31.5644,2293.3495,22.2332
d5367451-1e36-4bf9-b931-37ff11232255,151.99,2848.4111,1.1709,0.1898,0.7594,31.8118,1975.4126,19.6638
0128438b-c575-440f-8496-dbcdcaa9bae7,82.02,2022.9564,1.167,0.2115,0.2718,32.7585,1852.3062,21.8967
7a9f6675-4c1e-435d-899d-25ba1b996669,109.97,2020.5238,1.2625,0.1371,0.7173,19.1762,1992.1364,13.4001
a1c571dd-ee3e-41b9-ad6d-1bc43f0d717a,99.0,2051.6527,1.3616,0.2551,0.8208,34.3878,2165.4489,28.382
5d4da189-f7b6-4d91-a14a-25b3e104a5e5,150.3,1080.3999,1.1216,0.1894,0.8885,17.3115,2399.1485,19.7521
a8e52365-444f-41c2-bd7c-744dd6a71a1c,100.05,1779.7109,1.7278,0.2273,0.8321,22.8898,3197.1115,25.0106
ec8dcf4c-bd0c-493b-a6b0-156ba3053bac,172.27,1387.14,1.3365,0.0416,0.8287,8.0235,1885.7125,2.4462
a707c33e-fc9b-434d-8cc1-21c0d5e2efef,80.01,1581.6698,1.4215,0.2058,0.8704,25.9009,2455.3382,21.2899
d5de1c7c-bf98-45cb-bac1-2baaac9aebf1,139.99,1347.4959,1.4302,0.2884,0.89,29.9486,2113.5704,32.4649
820572ad-e679-41b6-8fae-2bef796d06f4,161.75,1248.0097,1.4955,0.2324,0.9285,24.1227,2534.441,24.8227
a8802633-64ff-40b7-9a00-8cad4b6c92a0,142.73,1857.3997,1.0963,0.0881,0.8857,16.7337,2063.1285,6.914
4c0e092e-9e56-42fa-853c-efbb1cc9c7ef,142.18,1165.9012,1.3131,0.1907,0.921,19.4448,2465.8858,19.6341
fc5054ed-fa44-4227-9fe7-59be18a31c0f,163.09,1115.0008,1.1752,0.1571,0.9554,17.2617,2144.272,14.5078
bb5e4cf8-9840-4656-99bf-a0a2a49dc906,99.93,2007.22,1.4611,0.189,0.8727,19.7999,3006.4749,19.6345
df1127ec-c512-453b-8fe7-3730b9dde950,99.97,1899.6802,1.4845,0.2425,0.9139,34.4643,2184.3383,26.2543
e8fadc41-b203-4712-92ea-2da855d985e0,107.87,2126.6058,1.1496,0.1916,0.9047,33.481,1799.7205,19.2138
fd511b66-6e7c-4245-b083-08b41ea32b22,136.51,1320.7385,1.3886,0.1915,0.8767,19.5976,2339.6511,18.7585
80e4faf5-1deb-4ae7-a2dc-cf36b88af1d5,94.2,1411.3245,1.2507,0.255,0.8097,26.0307,2802.2106,29.8145
1e2b95e2-eb76-4bc1-9dcd-9a6b8999d4e6,129.79,1182.7492,1.4532,0.2253,0.8956,24.4047,2844.5574,23.9301
50fb96c7-a2bf-4ccf-a58b-b959c225b517,125.96,2139.6089,1.3621,0.2508,0.8417,37.0029,1806.8851,27.2007
3905f4c2-26b9-47f9-9323-7e99445412a3,162.75,1674.5566,1.3558,0.1659,0.8627,19.3095,2090.2276,16.0348
9957fdfc-019e-413e-a377-a23e32b9a35b,104.92,1198.7503,1.3662,0.1903,0.9238,17.8047,2596.9489,19.4429
4deda570-e1fa-4b46-a78a-a2de67df8622,150.42,1660.5137,1.2694,0.1988,0.8885,24.8721,2118.5261,20.7969
0b525391-b905-4b66-9546-f4318bf47fe6,164.05,1449.2822,1.3932,0.2229,0.8266,24.3352,2163.5383,24.0137
f216dd78-1b44-4128-8528-787ef6b398a6,149.16,2198.7874,1.3045,0.1976,0.798,28.5222,2222.9519,20.697
4aaf4edc-f1ec-43bc-b513-38e845849078,139.85,1263.207,1.2585,0.2021,0.924,26.1658,2432.0729,20.7127
16a02a7c-da5d-4eb5-8841-8c9573b6137d,86.0,1836.4087,1.2179,0.3025,0.7826,41.4348,1720.0751,34.3331
510910c1-3bbe-419f-9462-7e99257aa532,142.14,2918.8973,1.2752,0.2716,0.8575,40.5748,2072.0945,29.7028
6dded911-1426-4324-ac4d-4f207615260d,86.01,1524.0054,1.3425,0.2435,0.91,28.5634,2465.0695,26.5424
e3cfe691-f934-4e93-ab8c-3b92c2eba7fb,154.93,2110.2119,1.348,0.3139,0.7884,42.3851,2042.2294,36.0266
0ceb4cfb-1378-4d18-bfad-5590fc9dfed0,89.95,1685.03,1.2788,0.2867,0.8914,30.6478,2242.5694,32.8119
5918d685-356e-4c0b-a944-273511ad8031,129.69,484.0005,1.2534,0.3403,0.9577,21.0644,2672.4316,39.9955
199ac564-b148-4e77-bf41-3796621acd86,84.91,2070.4485,1.3798,0.2378,0.8252,35.5791,1983.5869,26.0371
d10a93bf-22ef-4618-a1ed-97ebd3ff0d3c,87.01,2477.3472,1.1732,0.2029,0.8942,36.9484,1743.3883,20.1871
1473399e-98a2-4a23-ba0f-59c4cb4cfb11,164.02,2393.3518,1.1214,0.0845,0.8567,14.7048,1907.9247,6.6911
34cdc977-f698-480b-b49d-251486975d8a,135.08,1350.6788,1.3428,0.2659,0.8623,22.17,2786.7313,29.5029
bdbdf920-b750-40d3-bbcd-5b7ee2542044,162.08,1600.2696,1.3337,0.2131,0.8991,23.0339,2350.9781,22.294
58a3b0e9-6d4d-478b-b321-4c7bcac0ecdc,103.6,1028.3234,1.0728,0.2697,0.897,28.618,2122.7771,30.3352
32119d7e-b11c-4ce8-b57a-66d3bb54b9a2,75.42,1119.4378,1.1679,0.1827,0.9487,23.8576,2204.5719,18.212
fbcc3962-e6fb-4ed8-8250-7b0648c12388,96.9,1315.8918,1.7182,0.2628,0.8983,27.6332,2654.5107,29.2087
1098a521-d39a-434a-9c0b-fe33f0e9aff3,107.97,2441.1146,1.6093,0.2767,0.8175,35.1416,2545.3641,30.6462
f2a5678e-3c6c-40e9-b5ca-3ce6622825d9,97.02,1829.9572,1.4203,0.2276,0.8544,29.9729,2130.4098,24.2558
25a1bb5c-2eda-4dae-9cf7-302a924add0f,85.82,1122.5322,1.4273,0.2027,0.8957,20.0866,2830.6205,20.925
a0df4632-67a5-4db2-84fe-1e4271d02323,105.02,2196.1231,1.506,0.1889,0.8653,27.3056,3036.7524,19.3312
887ad8a7-9766-4f1a-a139-4aa6a34d7a04,88.01,2483.303,1.2107,0.2951,0.8772,39.1708,1907.8215,32.9207
3723778d-d57d-4f98-8152-cde38f3d4e1b,122.31,1502.5596,1.3539,0.1842,0.9011,25.7699,2420.7128,18.7627
b0020b5f-4615-48c7-bbcc-0b9be0c37601,151.99,1457.5938,1.3733,0.199,0.8832,19.5912,2182.6385,20.3634
3de74ef2-d6d8-418b-957b-27aec2355027,163.13,1058.2072,1.2628,0.0804,0.9195,8.4685,2659.1417,6.0041
98ba338a-9410-4995-8ccb-3a8317da563d,79.95,1390.5633,1.371,0.1853,0.8383,18.6484,2630.5656,19.0339
600bc27a-1a85-4e1a-aa9b-95d6950dade4,82.98,1382.3194,1.4698,0.1789,0.9157,19.413,2734.2003,17.4493
2ab3b562-a06e-4a8a-bc9f-2456ee5ddcce,96.08,2973.1713,1.2427,0.0564,0.7733,12.4574,2049.3582,3.8066
efd35341-dd44-4682-b01a-044e4103b5b7,97.03,1919.1661,1.0842,0.0517,0.8992,10.9189,1949.2739,3.3672
e13b3986-6a7e-407c-bfb4-f1f091bae84a,91.97,1186.1464,1.2026,0.2437,0.9232,25.7032,2934.4331,26.8133
6ba942a4-bbd9-4372-8591-4d985a697c32,94.91,3084.562,1.2654,0.1552,0.8733,32.3817,1682.3366,14.0371
86f4698e-efec-474c-9d0a-86d69ea1d52e,99.0,2051.6527,1.3616,0.2551,0.8208,34.3878,2165.4489,28.382
0654e14a-af2c-4a8e-b08c-9e5c2075363e,153.8,1003.2735,1.3604,0.0469,0.8291,9.2024,2386.7351,2.8894
a133d5b6-e6e2-4232-b774-e63695dbda5e,137.27,1949.9488,1.3085,0.2434,0.2169,42.9994,2172.9385,25.3873
4207dfeb-f97b-4078-bb2d-d2f73a529e0f,166.09,1842.9781,1.2329,0.0614,0.8781,9.9329,2180.2552,4.327
2f750021-2eba-4c10-afbe-213ec04a61b0,98.98,1306.5601,1.3175,0.1914,0.9536,22.4553,2254.6828,19.0518
5122e55a-795b-49de-8306-5eebebfa8a32,90.06,2156.8706,1.4381,0.2141,0.7848,17.4964,2378.7735,22.8456
95d0fd3e-14af-4ee0-bcc2-7c4cea91b931,172.27,2108.2703,1.1807,0.2062,0.8835,34.1238,2065.1232,21.5526
bfc0d1c5-5c1c-4777-94c1-9157635457cd,96.7,2018.2941,1.426,0.266,0.8154,32.251,2251.3054,29.4071
fbc125b7-c339-4e9f-bac9-e80b1d4133b6,150.16,2100.1334,1.1937,0.1784,0.9003,32.5112,2218.8765,17.581
ae52fd59-c4f0-4a79-80af-0e21a4f6dbd6,81.87,2272.9512,1.3039,0.2586,0.832,31.4731,1882.8554,29.0562
9fecfdf5-31f0-4610-a9f2-e22f153bda14,139.99,1789.0002,1.3149,0.204,0.8826,22.1731,2657.7037,20.8702
f8de7aaf-063c-40d5-bb9b-a990c2c18d7f,143.27,1249.6678,1.4703,0.2616,0.9201,28.1869,2570.2922,28.6622
69dad93b-3243-482a-8b83-a41d1369e7eb,92.0,1542.7908,1.4009,0.2078,0.8853,24.1841,2424.1855,21.3904
52fa9388-a585-4fa8-9882-b3ae50fd6dcc,129.96,1477.3321,1.2519,0.2466,0.9169,24.7797,2399.2621,26.3065
302665fe-45de-4ab3-9fb0-6dab7c0091e2,82.59,1796.4633,1.1894,0.2656,0.9244,47.8674,1890.2349,28.7766
73da2299-5f0a-4243-bcae-a7fb230c0561,90.05,1457.073,1.3821,0.2436,0.8763,28.764,2289.2632,27.1043
a89a940f-68f7-4bf9-bfa0-7f263118ce38,140.0,2353.674,1.1445,0.2797,0.8703,38.192,2397.8184,31.4756
9795f6d3-8229-482f-b683-27e0302ae8a3,63.62,14.4718,0.0,0.0,0.9992,0.0,2.8762,0.0
deccca32-e293-452e-8eb6-68859dfc8aba,94.04,1708.1533,1.4292,0.2112,0.8321,29.7124,2332.5471,22.6889
e5f64535-4ef4-4d29-b57d-660409464025,84.91,2070.4485,1.3798,0.2378,0.8252,35.5791,1983.5869,26.0371
d843c1a8-1d91-43db-a613-46ae866fd477,99.99,1767.9676,1.533,0.1916,0.8628,22.1037,2361.6606,19.9022
e778a703-5a3c-40a0-976d-cd2405ab7f09,129.85,2122.4558,1.3369,0.1725,0.9111,22.8064,2248.8235,16.7832
59a6aebb-e203-4757-a205-6ef41cb6a487,144.92,1650.4034,1.22,0.2463,0.8988,36.1597,2213.9989,26.5768
bc0a233a-2e60-497f-8612-73d2f0614af2,94.97,1250.5163,1.2376,0.218,0.9183,26.9709,3016.3506,23.6032
eb85c538-3600-40f0-85d3-d8ad43f5aefb,96.99,1589.2573,1.5384,0.2726,0.8874,28.5562,2550.0703,30.8305
b29c6133-fb51-458f-899a-8d5dff3dbe4f,93.71,1360.1927,1.382,0.2652,0.9422,27.2927,1943.0523,29.094
d93f7bc1-eff6-48c8-9528-392431246d38,83.84,1620.4361,1.341,0.2376,0.9277,33.7619,2393.7655,25.1145
ffbc4eb4-8f93-494f-939d-8e86aab2d648,122.84,2168.9076,1.2728,0.2162,0.9032,41.4441,1818.146,22.3703
6af874ed-e8ec-49a3-a8e6-ca926855f0e1,97.95,2831.6129,1.4202,0.1802,0.8424,29.6917,2222.2427,17.6871
65cf9529-02e9-4755-902e-0f2d84bf777d,84.59,2390.7673,1.3023,0.1675,0.8831,21.7986,2292.2689,16.2341
4b383071-446b-42aa-a485-8df7462d03c4,86.03,1315.5738,1.2807,0.2624,0.877,26.8788,2775.5959,30.3636
60d2f05b-67b3-4413-b0ae-560a1ff76483,161.8,927.2496,1.2412,0.1212,0.922,14.783,2158.6477,10.4714
21baafbc-8185-4be8-be32-0b3e5af6e7ac,142.29,1596.4464,1.4252,0.1987,0.8622,25.1649,2340.4506,20.3898
a88ce5b9-e22f-4793-9458-42d20e7f5d7f,156.41,2622.3796,1.4675,0.2512,0.8465,31.2308,2164.3364,26.9262
aa5ed57f-72d5-4530-a756-3be3fc3748e9,83.43,1856.554,1.3612,0.2311,0.8219,26.5006,2640.1077,25.0266
e023446e-01f0-4064-b926-983fc53bd704,136.0,2804.5905,1.3444,0.2078,0.7974,24.8161,2375.2455,21.3569
1369c092-47cd-406e-ba12-30f1bcbc7898,110.03,2176.7412,1.4864,0.1918,0.8767,31.3464,2316.1437,19.2707
3cdb5006-ba9c-455b-8b59-4675889a2846,101.95,1132.4427,1.2975,0.2287,0.3061,29.0136,2616.8086,24.6555
35b767a3-cbab-4cea-8eb4-46793256819f,86.94,1098.1753,1.3588,0.2266,0.9488,23.3587,2518.4209,23.733
914d900c-aed5-433b-bdb6-093c48de39c9,164.03,737.8075,1.2931,0.3128,0.9678,35.769,3108.1442,35.5233
72c2d78b-a731-4f83-9fec-cd7454041f13,139.86,1019.8271,1.3194,0.2931,0.9052,26.6005,2999.0978,33.79
c5af1820-aa65-4f49-bf5c-8ab371e734b0,99.93,1173.7227,1.3934,0.2339,0.9365,22.4423,2309.823,24.5738
f9e4f2c2-9e44-4b8b-999a-ac5452e32b6f,83.08,1102.9467,1.122,0.1804,0.9404,24.3595,2300.1036,17.7066
d790a5e7-158f-4f09-9f87-9aa349f2f387,91.82,938.0787,1.0991,0.2839,0.9168,29.2966,2267.7395,32.6071
df08b34e-955c-4a55-b88d-f292d42c60bc,79.95,1620.7002,1.3926,0.2679,0.8289,29.725,2555.4107,30.693
2c1d6e2c-5914-499c-9c78-d90471b71ec2,120.7,1053.6929,1.186,0.2805,0.9117,37.6779,2212.7534,31.2815
b29825f0-60b1-4448-b81d-ebbfed464297,86.02,1464.9351,1.3403,0.2411,0.9223,30.4639,2580.3017,25.8756
224c3027-2ab0-4486-bfb9-9541f1f814c9,95.03,2555.3131,1.1828,0.203,0.8719,37.8211,1631.2554,20.6369
bb06374c-c7d0-496c-ba92-be2ef8edc2fa,84.89,2369.7308,1.3525,0.0936,0.2089,16.6013,1905.7752,7.3857
6fa931f6-73d5-488e-acd2-0e08791b6483,90.05,1628.6157,1.3808,0.2825,0.7912,29.0643,2472.8776,32.5178
4482bccf-68f8-46fb-94fe-4c2365edc3ff,89.01,1641.2711,1.5182,0.2666,0.8489,31.456,2401.1606,29.386
04e3fde3-bd00-4458-a5c1-de59ef56e4cd,150.19,1572.9634,1.2569,0.2341,0.8947,31.0249,2069.2501,24.8182
78cbd3a5-903a-4f4c-9032-feff2c0e3608,150.91,1619.7912,1.2579,0.2053,0.9196,24.213,2684.0122,20.5418
00de840b-6158-44d0-a192-dde1c9686fce,91.41,2361.1289,1.251,0.3719,0.8259,44.3563,1992.6173,45.2782
c25148b7-20f3-4d52-92a6-ebdde35eef91,144.03,1558.1272,1.3092,0.2855,0.8208,29.0825,2453.3178,33.3758
f89d16cb-f6b1-4034-8af6-e4e298960d12,143.96,1957.475,1.2356,0.1686,0.8591,30.229,1861.9786,15.8226
87c3b65e-a33f-49f1-9562-29e6814732f9,79.9,2412.2099,1.2406,0.2283,0.8028,34.0704,2146.0496,24.3223
c60030bc-017e-4a53-a2ea-a5956e51de50,82.46,1699.9738,1.3598,0.2534,0.8927,39.9128,2062.0231,27.387
9b516216-be4e-4cf9-8e83-4e74b0f10947,82.97,1963.0207,1.2513,0.2125,0.8693,37.0977,1840.9178,21.7077
964c0e88-f0e5-46da-8379-b6726048e5a6,88.14,1815.8921,1.4947,0.2897,0.8694,34.1706,2691.3269,33.9833
70a07c01-6114-4b59-b493-401793a7bf3d,81.1,1873.8679,1.1524,0.3458,0.8467,44.866,1779.604,41.1404
81265255-56a6-470b-8c09-14d70350d80d,141.29,1342.3183,1.1356,0.205,0.9495,33.0934,2232.0012,20.6502
528d6543-111a-4bec-bfd0-1b92fd044e5f,103.0,1206.1159,1.173,0.2588,0.9328,26.1112,1974.916,28.2673
ef6ebeb6-7363-4aa1-9e74-1ec5f049b93e,99.01,2101.2157,1.3751,0.2518,0.9092,20.541,2381.4299,28.3779
7d7d508f-30bd-465e-9e4b-9aa8d313902a,84.75,1731.5455,1.3709,0.3373,0.9126,31.8728,1903.3145,39.7278
8eede730-751e-42fb-9231-46fd74b4185b,106.98,1214.5079,1.3991,0.2933,0.8713,30.2024,2766.7791,34.0394
0720bc3b-7fa3-4abe-8fa2-382d3cf40114,78.01,1194.0826,1.2416,0.2717,0.9489,37.4132,2702.0138,30.1773
97d28588-cd87-4d99-a3a8-d4fccb64022b,89.8,1155.4922,1.3987,0.2719,0.9255,27.6642,2893.3801,31.4817
445e865f-b584-478f-bca5-d7b95c186c44,82.94,2695.5721,1.3582,0.3409,0.7995,33.4557,2484.9518,40.553
99a1b267-6e60-4bea-9a41-dfa9b4b1d106,99.96,2242.9694,1.4077,0.3309,0.75,39.8525,2015.1507,38.387
82b8b234-870e-4e76-96c2-b909e7abb248,172.27,1583.8468,1.1961,0.2024,0.8983,25.0064,2303.2224,21.1249
8313ec6b-34f5-4c26-8fca-8ce30204ace8,85.5,1328.2479,1.2634,0.2047,0.9381,19.5115,2333.7892,20.879
7eae4058-096b-4fb8-8ad5-14862c882b9d,144.63,1082.1499,1.3404,0.2081,0.9514,23.6043,2730.0193,21.6556
c7e73d46-502f-42c8-9fd9-1fd9e7360a48,98.19,1536.7427,1.4704,0.3674,0.8234,34.5841,2230.413,44.4498
462a79b7-d5fe-423e-a04c-7f2b33f2e65b,89.79,2268.9044,1.2485,0.3677,0.7742,43.5398,2253.8125,44.68
7767c914-000d-4072-a54e-6e68fda078cd,119.99,1348.7428,1.1589,0.2495,0.8925,27.3323,2040.7041,28.2929
44167fcf-a5ff-44c8-8d01-7261ea65d3f0,143.57,1581.9831,1.2026,0.1251,0.7186,14.2643,1972.5276,11.966
a9c297d3-60ad-4c74-bf45-c17652b718cf,95.22,2084.9836,1.2692,0.2143,0.885,24.7319,2613.9197,22.6086
917bcadd-98f9-41b2-b36b-f055e0f859b9,135.83,2432.2544,1.2622,0.3559,0.7421,46.5182,2177.4717,42.7081
be9aea48-70ac-4df6-84ae-0fa24082db5e,107.02,1641.6204,1.1639,0.2064,0.9027,25.1002,1905.3002,21.138
98b85eb0-8601-492f-8acd-92f31211e47d,103.97,1711.78,1.385,0.3511,0.8359,40.2825,2041.5445,41.9584
dc7c9a1d-d6cb-4f3b-8355-82d0df4b05e2,99.9,1830.3498,1.5686,0.2601,0.8385,28.7829,2987.3134,29.1775
6612fdbf-5b08-46d7-8ee0-8f1c20b4f1db,99.99,2290.1099,1.494,0.2721,0.7917,35.9954,2443.0278,30.1782
69670dd8-5e6a-4600-bf33-e54874199f3a,126.27,1849.5253,1.014,0.1944,0.2544,21.801,1961.3665,20.525
ff45e81d-b70b-472c-851d-d6e922272050,172.27,1216.5794,1.0905,0.1026,0.9271,16.1717,1903.9443,8.644
675ba199-598e-4dfc-92c3-438529d10041,162.1,1945.8512,1.1511,0.141,0.8357,19.3988,1969.3548,12.9631
e35a32cb-a4ff-48d6-bcf8-abd2e211b11b,161.98,1360.9018,1.2332,0.1362,0.8854,16.2106,2028.7975,12.2341
60cd8cc4-9bd8-4ba8-8894-784ac1ba4374,83.94,1449.556,1.4895,0.2148,0.9199,25.4209,2509.0681,22.5104
7510c3ed-194c-4969-b39a-86c2fd8f9566,146.03,1196.6076,1.4306,0.2576,0.9298,24.4984,2186.9741,28.1521
a97ba59b-83d0-461e-aa9e-f34b244db4ab,178.21,1584.2419,1.4849,0.2807,0.8401,24.8945,2682.5615,32.4118
2151a481-d990-480d-a934-1232b79a0c70,138.29,2042.3061,1.2284,0.2212,0.8518,31.3263,2091.8319,24.6629
d38f3bfe-e088-4ed2-85a4-b6170b7f1ee7,122.14,1744.6292,1.2988,0.2184,0.8742,28.4197,2102.0231,23.9603
19fd4fd1-7707-40c6-9b0e-b8a9b979f019,154.69,1736.7251,1.3006,0.2195,0.8803,29.3068,1885.8089,22.767
b510778c-f16f-4b58-baf6-b1ed738ed93e,172.27,2065.3585,1.3937,0.2384,0.9165,26.4946,2118.1738,25.2407
32a1c2fa-4038-4076-bcbd-81c4b2cc3003,116.43,1125.3991,1.0999,0.2708,0.8531,31.2935,1904.3733,30.3372
f9a92679-b0f4-47d2-88c2-a4212a57d5db,135.07,2703.7342,1.2812,0.2676,0.8112,31.7328,2349.1444,30.4671
efd23f4f-bd28-446c-9a00-5c1586d9dde2,101.88,1385.8891,1.1377,0.1699,0.9276,26.4378,2041.9726,16.6184
