SongID_Original,ArtistID_Original
TR499274,ART57587384
TR401313,ART57587384
TR898409,ART57587384
TR487479,ART57587384
TR295553,ART57587384
TR550675,ART57587384
TR950685,ART57587384
TR396917,ART57587384
TR674908,ART57587384
TR690663,ART57587384
TR468170,ART57587384
TR494775,ART57587384
TR316825,ART57587384
TR824661,ART57587384
TR706525,ART57587384
TR536847,ART57587384
TR633770,ART57587384
TR448988,ART57587384
TR451402,ART57587384
TR249616,ART57587384
TR248531,ART57587384
TR844214,ART57587384
TR129183,ART57587384
TR321956,ART57587384
TR166344,ART57587384
TR845768,ART57587384
TR550678,ART57587384
TR971871,ART57587384
TR292453,ART57587384
TR687250,ART57587384
TR358362,ART57587384
TR720799,ART57587384
TR837091,ART57587384
TR837091,ART57616402
TR230483,ART57587384
TR446461,ART57587384
TR760372,ART57587384
TR803887,ART57587384
TR757742,ART57587384
TR757742,ART98118784
TR394599,ART57587384
TR221845,ART57587384
TR248450,ART57587384
TR781101,ART57587384
TR132199,ART57587384
TR765807,ART57587384
TR879254,ART57587384
TR478181,ART57587384
TR168292,ART57587384
TR552477,ART57587384
TR665995,ART57587384
TR837557,ART57587384
TR931163,ART57587384
TR648554,ART57587384
TR241565,ART57587384
TR332741,ART57587384
TR794431,ART57587384
TR980283,ART57587384
TR316443,ART57587384
TR435194,ART57587384
TR321227,ART57587384
TR307322,ART57587384
TR849294,ART57587384
TR130080,ART57587384
TR493265,ART57587384
TR725738,ART57587384
TR725738,ART14383873
TR191523,ART57587384
TR386060,ART57587384
TR646632,ART57587384
TR263611,ART57587384
TR252408,ART57587384
TR343867,ART57587384
TR960529,ART57587384
TR984362,ART57587384
TR997608,ART57587384
TR997608,ART88792008
TR813383,ART57587384
TR202560,ART57587384
TR737190,ART57587384
TR546224,ART57587384
TR785441,ART57587384
TR176466,ART57587384
TR925519,ART57587384
TR457060,ART57587384
TR973104,ART57587384
TR205901,ART57587384
TR947267,ART57587384
TR480468,ART57587384
TR492871,ART57587384
TR844277,ART57587384
TR375900,ART57587384
TR453610,ART57587384
TR382547,ART57587384
TR379498,ART57587384
TR618875,ART57587384
TR505442,ART57587384
TR596146,ART57587384
TR270756,ART57587384
TR415067,ART57587384
TR445965,ART57587384
TR622278,ART57587384
TR927968,ART57587384
TR873859,ART57587384
TR746234,ART57587384
TR508671,ART57587384
TR154083,ART57587384
TR291698,ART57587384
TR222045,ART57587384
TR443829,ART57587384
TR411528,ART57587384
TR135353,ART57587384
TR307925,ART57587384
TR332889,ART57587384
TR186926,ART82291002
TR671689,ART82291002
TR637166,ART82291002
TR154604,ART82291002
TR776534,ART82291002
TR776534,ART27304446
TR835382,ART82291002
TR835382,ART27304446
TR122959,ART82291002
TR273611,ART82291002
TR874084,ART82291002
TR495697,ART82291002
TR902431,ART82291002
TR118930,ART82291002
TR484623,ART82291002
TR484623,ART71969350
TR476154,ART82291002
TR505978,ART82291002
TR590616,ART82291002
TR662476,ART82291002
TR373531,ART82291002
TR275698,ART82291002
TR275698,ART17812958
TR756066,ART82291002
TR132585,ART82291002
TR999155,ART82291002
TR654595,ART82291002
TR344870,ART82291002
TR549200,ART82291002
TR788046,ART82291002
TR699548,ART82291002
TR339693,ART82291002
TR543679,ART82291002
TR319679,ART82291002
TR611994,ART82291002
TR630673,ART82291002
TR931482,ART82291002
TR435889,ART82291002
TR165809,ART82291002
TR823708,ART82291002
TR909140,ART82291002
TR424648,ART82291002
TR201996,ART82291002
TR201996,ART57616402
TR966189,ART82291002
TR712268,ART82291002
TR580997,ART82291002
TR580997,ART71969350
TR174802,ART82291002
TR855568,ART82291002
TR410734,ART82291002
TR930672,ART82291002
TR138182,ART82291002
TR674690,ART82291002
TR539432,ART82291002
TR537132,ART82291002
TR579199,ART82291002
TR993661,ART82291002
TR879122,ART82291002
TR640245,ART82291002
TR845425,ART82291002
TR387937,ART82291002
TR350598,ART82291002
TR389594,ART82291002
TR401736,ART82291002
TR189615,ART82291002
TR591470,ART82291002
TR696979,ART82291002
TR116451,ART82291002
TR783484,ART82291002
TR370609,ART82291002
TR649674,ART82291002
TR530579,ART82291002
TR143443,ART82291002
TR526297,ART82291002
TR258476,ART82291002
TR519034,ART82291002
TR114315,ART82291002
TR569301,ART82291002
TR942923,ART82291002
TR156562,ART82291002
TR163786,ART82291002
TR575651,ART82291002
TR857884,ART19729064
TR220195,ART19729064
TR888706,ART19729064
TR678582,ART19729064
TR537691,ART19729064
TR865495,ART19729064
TR877710,ART19729064
TR335363,ART19729064
TR716125,ART19729064
TR708261,ART19729064
TR775648,ART19729064
TR772056,ART19729064
TR176812,ART19729064
TR719214,ART19729064
TR719214,ART88792008
TR115763,ART19729064
TR499547,ART19729064
TR644922,ART19729064
TR644922,ART15560128
TR397706,ART19729064
TR486099,ART19729064
TR486099,ART52465778
TR726643,ART19729064
TR853797,ART19729064
TR767501,ART19729064
TR316680,ART19729064
TR316680,ART25707984
TR842980,ART19729064
TR330373,ART19729064
TR297551,ART19729064
TR297551,ART25707984
TR212025,ART19729064
TR545149,ART19729064
TR959254,ART19729064
TR767515,ART19729064
TR421393,ART19729064
TR647831,ART19729064
TR264115,ART19729064
TR144549,ART19729064
TR427204,ART19729064
TR534375,ART19729064
TR534375,ART02733420
TR880812,ART19729064
TR880812,ART57616402
TR919646,ART19729064
TR919646,ART86549066
TR967808,ART19729064
TR132681,ART19729064
TR469586,ART19729064
TR838832,ART19729064
TR524727,ART19729064
TR700760,ART19729064
TR267868,ART19729064
TR677692,ART19729064
TR710983,ART19729064
TR122005,ART19729064
TR242371,ART19729064
TR791573,ART19729064
TR673204,ART19729064
TR496473,ART19729064
TR405610,ART19729064
TR520154,ART19729064
TR383581,ART19729064
TR383581,ART57616402
TR481674,ART19729064
TR625444,ART19729064
TR625444,ART88792008
TR466503,ART19729064
TR367993,ART19729064
TR538687,ART19729064
TR633097,ART19729064
TR686714,ART19729064
TR608925,ART19729064
TR143725,ART19729064
TR914393,ART19729064
TR814143,ART19729064
TR749113,ART19729064
TR149907,ART19729064
TR200363,ART19729064
TR200363,ART25707984
TR932198,ART19729064
TR579531,ART19729064
TR579531,ART86549066
TR472272,ART19729064
TR126640,ART19729064
TR958953,ART19729064
TR907837,ART19729064
TR981209,ART19729064
TR899178,ART19729064
TR460697,ART19729064
TR460697,ART57616402
TR139928,ART19729064
TR448254,ART19729064
TR827930,ART19729064
TR426075,ART19729064
TR317320,ART19729064
TR646439,ART19729064
TR811890,ART19729064
TR173843,ART19729064
TR824281,ART19729064
TR567353,ART19729064
TR995849,ART19729064
TR617694,ART19729064
TR485857,ART19729064
TR915200,ART19729064
TR172322,ART19729064
TR450552,ART19729064
TR207161,ART19729064
TR842651,ART19729064
TR927810,ART19729064
TR970446,ART19729064
TR245738,ART19729064
TR290378,ART19729064
TR405937,ART19729064
TR104414,ART19729064
TR843223,ART19729064
TR221503,ART19729064
TR104255,ART19729064
TR665858,ART19729064
TR951489,ART19729064
TR790264,ART02666525
TR293872,ART02666525
TR203069,ART02666525
TR203069,ART57616402
TR914253,ART02666525
TR342506,ART02666525
TR852300,ART02666525
TR754440,ART02666525
TR583016,ART02666525
TR152064,ART02666525
TR505262,ART02666525
TR369326,ART02666525
TR536244,ART02666525
TR870175,ART02666525
TR345666,ART02666525
TR439115,ART02666525
TR455409,ART02666525
TR355116,ART02666525
TR276597,ART02666525
TR134516,ART02666525
TR830275,ART02666525
TR230364,ART02666525
TR326533,ART02666525
TR840430,ART02666525
TR285498,ART02666525
TR133646,ART02666525
TR917724,ART02666525
TR669736,ART02666525
TR647227,ART02666525
TR350783,ART02666525
TR543984,ART02666525
TR712632,ART76284946
TR712632,ART85780419
TR712632,ART89596800
TR712632,ART39344115
TR951321,ART76284946
TR117975,ART76284946
TR443738,ART76284946
TR319893,ART76284946
TR279570,ART76284946
TR107242,ART76284946
TR978882,ART76284946
TR356357,ART76284946
TR957838,ART76284946
TR957838,ART25707984
TR219464,ART76284946
TR219464,ART89596800
TR757272,ART76284946
TR474559,ART76284946
TR663909,ART76284946
TR544186,ART76284946
TR544186,ART64850829
TR760616,ART76284946
TR355503,ART76284946
TR355503,ART20729624
TR869063,ART76284946
TR597980,ART76284946
TR863750,ART76284946
TR368873,ART76284946
TR441834,ART76284946
TR849166,ART76284946
TR312465,ART76284946
TR633578,ART76284946
TR254973,ART76284946
TR254973,ART05528539
TR308614,ART76284946
TR628011,ART76284946
TR981154,ART76284946
TR930382,ART76284946
TR930382,ART78358659
TR755038,ART76284946
TR231096,ART76284946
TR855735,ART76284946
TR241547,ART76284946
TR852083,ART76284946
TR852083,ART85780419
TR963657,ART76284946
TR933167,ART76284946
TR611561,ART76284946
TR114142,ART76284946
TR385492,ART76284946
TR673336,ART76284946
TR185142,ART76284946
TR149128,ART76284946
TR909168,ART76284946
TR708198,ART76284946
TR613997,ART76284946
TR734509,ART76284946
TR452841,ART76284946
TR408650,ART76284946
TR978049,ART76284946
TR200712,ART76284946
TR200712,ART87162895
TR475447,ART76284946
TR522518,ART76284946
TR220820,ART76284946
TR220820,ART39344115
TR839448,ART76284946
TR143986,ART76284946
TR854046,ART76284946
TR427078,ART76284946
TR213779,ART76284946
TR339723,ART76284946
TR786918,ART76284946
TR695168,ART76284946
TR695168,ART48622722
TR412838,ART76284946
TR897725,ART76284946
TR717072,ART76284946
TR807380,ART76284946
TR716540,ART76284946
TR277754,ART76284946
TR612776,ART76284946
TR898158,ART76284946
TR898158,ART89596800
TR534237,ART76284946
TR577798,ART76284946
TR459388,ART76284946
TR459388,ART87497821
TR620438,ART76284946
TR223129,ART76284946
TR513868,ART76284946
TR200645,ART76284946
TR311495,ART76284946
TR617380,ART76284946
TR191615,ART76284946
TR191615,ART25707984
TR991895,ART76284946
TR207798,ART76284946
TR442402,ART76284946
TR105571,ART76284946
TR882891,ART76284946
TR882891,ART87497821
TR830864,ART76284946
TR203437,ART76284946
TR733942,ART76284946
TR762429,ART76284946
TR959305,ART76284946
TR144595,ART76284946
TR265588,ART76284946
TR478037,ART76284946
TR909790,ART76284946
TR909790,ART83125571
TR880966,ART76284946
TR532071,ART76284946
TR100995,ART14383873
TR317133,ART14383873
TR317133,ART25707984
TR317133,ART88792008
TR317133,ART07127070
TR317133,ART02733420
TR317133,ART17812958
TR985889,ART14383873
TR985889,ART86549066
TR700142,ART14383873
TR993382,ART14383873
TR993382,ART02733420
TR693738,ART14383873
TR693738,ART88792008
TR693738,ART02733420
TR155170,ART14383873
TR155170,ART20729624
TR155170,ART46851094
TR277380,ART14383873
TR277380,ART88792008
TR277380,ART64850829
TR493612,ART14383873
TR493612,ART28846313
TR324875,ART14383873
TR324875,ART76284946
TR324875,ART74676403
TR934486,ART14383873
TR731996,ART14383873
TR731996,ART63613967
TR749184,ART14383873
TR749184,ART02733420
TR859439,ART14383873
TR859439,ART88792008
TR407617,ART14383873
TR407617,ART80977821
TR933203,ART14383873
TR933203,ART19060721
TR933203,ART86549066
TR280868,ART14383873
TR850382,ART14383873
TR404468,ART14383873
TR186349,ART14383873
TR186349,ART76284946
TR403982,ART14383873
TR403982,ART05528539
TR721459,ART14383873
TR721459,ART17812958
TR729121,ART14383873
TR346634,ART14383873
TR346634,ART56320683
TR579802,ART14383873
TR579802,ART76284946
TR394508,ART14383873
TR394508,ART88792008
TR664116,ART14383873
TR664116,ART85046033
TR664116,ART07024718
TR194734,ART14383873
TR194734,ART88792008
TR279799,ART14383873
TR279799,ART25707984
TR468500,ART14383873
TR404993,ART14383873
TR404993,ART86549066
TR130854,ART14383873
TR623082,ART14383873
TR309605,ART14383873
TR309605,ART86549066
TR309605,ART57616402
TR943999,ART14383873
TR822821,ART14383873
TR224888,ART14383873
TR224888,ART07469279
TR224888,ART15560128
TR621186,ART14383873
TR178712,ART14383873
TR249510,ART14383873
TR518621,ART14383873
TR518621,ART19729064
TR518621,ART28846313
TR989163,ART14383873
TR552730,ART14383873
TR971494,ART14383873
TR705440,ART14383873
TR385952,ART14383873
TR896358,ART14383873
TR220601,ART14383873
TR256528,ART14383873
TR538038,ART14383873
TR338147,ART14383873
TR338147,ART17812958
TR132810,ART14383873
TR848023,ART14383873
TR848023,ART98118784
TR739425,ART14383873
TR277727,ART14383873
TR800922,ART14383873
TR426338,ART14383873
TR286386,ART14383873
TR127478,ART14383873
TR237709,ART14383873
TR102586,ART14383873
TR541098,ART07629990
TR541098,ART25707984
TR830939,ART07629990
TR311396,ART07629990
TR762342,ART07629990
TR762342,ART25707984
TR638268,ART07629990
TR159925,ART07629990
TR573216,ART07629990
TR157060,ART07629990
TR684026,ART07629990
TR229663,ART07629990
TR229663,ART25707984
TR966337,ART07629990
TR966337,ART25707984
TR473816,ART07629990
TR473816,ART25707984
TR130907,ART07629990
TR740010,ART07629990
TR270990,ART07629990
TR169320,ART07629990
TR711315,ART07629990
TR711315,ART25707984
TR422863,ART07629990
TR293618,ART07629990
TR579941,ART07629990
TR115665,ART07629990
TR881372,ART07629990
TR428623,ART07629990
TR483639,ART07629990
TR780682,ART07629990
TR780682,ART80977821
TR396020,ART07629990
TR568616,ART07629990
TR987726,ART07629990
TR671528,ART07629990
TR430178,ART07629990
TR654508,ART07629990
TR314703,ART07629990
TR943555,ART07629990
TR605646,ART07629990
TR605646,ART25707984
TR677557,ART07629990
TR551855,ART07629990
TR580451,ART07629990
TR367340,ART07629990
TR796733,ART07629990
TR514416,ART07629990
TR739921,ART07629990
TR113436,ART07629990
TR256275,ART07629990
TR810341,ART07629990
TR547630,ART07629990
TR806122,ART07629990
TR562973,ART07629990
TR562973,ART25707984
TR328821,ART07629990
TR480123,ART07629990
TR666127,ART07629990
TR820489,ART07629990
TR990525,ART07629990
TR988089,ART07629990
TR366730,ART07629990
TR366730,ART25707984
TR906503,ART07629990
TR798002,ART07629990
TR656976,ART07629990
TR933826,ART07629990
TR874765,ART07629990
TR650076,ART07629990
TR191623,ART07629990
TR199257,ART07629990
TR320920,ART07629990
TR153176,ART07629990
TR525976,ART07629990
TR288424,ART07629990
TR231312,ART07629990
TR231925,ART07629990
TR323138,ART07629990
TR122822,ART07629990
TR104697,ART07629990
TR104697,ART25707984
TR623894,ART07629990
TR623894,ART25707984
TR292054,ART07629990
TR701421,ART07629990
TR725465,ART07629990
TR558820,ART07629990
TR558820,ART25707984
TR682497,ART07629990
TR810441,ART07629990
TR898024,ART07629990
TR242186,ART07629990
TR781315,ART07629990
TR839041,ART07629990
TR601323,ART07629990
TR712395,ART07629990
TR788069,ART07629990
TR505355,ART07629990
TR463590,ART07629990
TR354499,ART07629990
TR527688,ART07629990
TR106087,ART07629990
TR470885,ART07629990
TR464830,ART07629990
TR890698,ART07629990
TR513705,ART07629990
TR591834,ART07629990
TR891005,ART07629990
TR996319,ART07629990
TR280678,ART07629990
TR362271,ART07629990
TR235121,ART07629990
TR386690,ART07629990
TR610540,ART07629990
TR619283,ART07629990
TR412309,ART07629990
TR464805,ART07629990
TR639399,ART07629990
TR590602,ART07629990
TR143184,ART07629990
TR341963,ART07629990
TR459783,ART07629990
TR917634,ART07629990
TR856880,ART07629990
TR237659,ART07629990
TR377655,ART07629990
TR558818,ART07629990
TR706994,ART07629990
TR429588,ART07629990
TR459923,ART07629990
TR276531,ART07629990
TR647438,ART07629990
TR819131,ART07629990
TR882850,ART07629990
TR233567,ART07629990
TR689546,ART07629990
TR756186,ART07629990
TR244243,ART07629990
TR376798,ART07629990
TR390750,ART07629990
TR326054,ART07629990
TR630224,ART07629990
TR224701,ART07629990
TR242884,ART07629990
TR611849,ART07629990
TR253292,ART07629990
TR590856,ART07629990
TR274654,ART07629990
TR427692,ART07629990
TR177248,ART07629990
TR227970,ART07629990
TR319990,ART07629990
TR536127,ART07629990
TR768349,ART07629990
TR993897,ART07629990
TR172341,ART07629990
TR787178,ART07629990
TR671898,ART07629990
TR428907,ART07629990
TR745046,ART07629990
TR856931,ART07629990
TR154528,ART07629990
TR582457,ART07629990
TR850068,ART07629990
TR666171,ART07629990
TR535476,ART07629990
TR791767,ART07629990
TR381493,ART07629990
TR153477,ART07629990
TR316118,ART07629990
TR334819,ART07629990
TR249273,ART07629990
TR246847,ART07629990
TR201384,ART07629990
TR996606,ART07629990
TR247042,ART07629990
TR166404,ART07629990
TR183589,ART07629990
TR483909,ART07629990
TR301077,ART07629990
TR687409,ART61734477
TR669556,ART61734477
TR209027,ART61734477
TR473257,ART61734477
TR657574,ART61734477
TR657574,ART08302616
TR907200,ART61734477
TR197704,ART61734477
TR197704,ART64850829
TR481643,ART61734477
TR481643,ART57242110
TR348708,ART61734477
TR690925,ART61734477
TR285093,ART61734477
TR830025,ART61734477
TR914150,ART61734477
TR914150,ART04205421
TR103282,ART61734477
TR926365,ART61734477
TR840390,ART61734477
TR277179,ART61734477
TR920293,ART61734477
TR592668,ART61734477
TR851700,ART61734477
TR851700,ART96068455
TR706261,ART61734477
TR500597,ART61734477
TR629210,ART61734477
TR684270,ART61734477
TR999375,ART61734477
TR448018,ART61734477
TR331851,ART61734477
TR757448,ART61734477
TR322110,ART61734477
TR322110,ART19605256
TR845354,ART61734477
TR111721,ART61734477
TR169808,ART61734477
TR164871,ART61734477
TR988251,ART61734477
TR377528,ART61734477
TR749705,ART61734477
TR502019,ART61734477
TR638745,ART61734477
TR295698,ART61734477
TR224596,ART61734477
TR754452,ART61734477
TR754452,ART57242110
TR608323,ART61734477
TR459215,ART61734477
TR540169,ART61734477
TR151552,ART61734477
TR861530,ART61734477
TR447148,ART61734477
TR262881,ART61734477
TR561993,ART61734477
TR309807,ART61734477
TR685280,ART61734477
TR295176,ART61734477
TR138274,ART61734477
TR138274,ART86549066
TR638268,ART61734477
TR393635,ART61734477
TR630778,ART61734477
TR546814,ART61734477
TR491207,ART61734477
TR491207,ART51721248
TR969806,ART61734477
TR359162,ART61734477
TR812120,ART61734477
TR708987,ART61734477
TR980826,ART61734477
TR192555,ART61734477
TR325616,ART61734477
TR112926,ART61734477
TR319826,ART61734477
TR852338,ART61734477
TR666247,ART61734477
TR492049,ART61734477
TR334725,ART61734477
TR877233,ART61734477
TR993684,ART61734477
TR579097,ART61734477
TR534444,ART46711784
TR492037,ART46711784
TR606334,ART46711784
TR774621,ART46711784
TR919172,ART46711784
TR947665,ART46711784
TR999260,ART46711784
TR155178,ART46711784
TR582897,ART46711784
TR383581,ART46711784
TR566821,ART46711784
TR467903,ART46711784
TR308833,ART46711784
TR232253,ART46711784
TR275038,ART46711784
TR448207,ART46711784
TR833542,ART46711784
TR432049,ART46711784
TR904234,ART46711784
TR175406,ART46711784
TR448143,ART46711784
TR268081,ART46711784
TR205777,ART46711784
TR157845,ART46711784
TR194482,ART46711784
TR606153,ART46711784
TR344899,ART46711784
TR707465,ART46711784
TR366012,ART46711784
TR200898,ART46711784
TR671803,ART46711784
TR539815,ART46711784
TR519714,ART46711784
TR273535,ART46711784
TR371418,ART46711784
TR580000,ART46711784
TR431554,ART46711784
TR436805,ART46711784
TR881470,ART46711784
TR777350,ART46711784
TR657917,ART46711784
TR431776,ART46711784
TR529906,ART46711784
TR984717,ART46711784
TR677495,ART46711784
TR340972,ART46711784
TR128551,ART46711784
TR746370,ART46711784
TR575687,ART46711784
TR385765,ART46711784
TR812108,ART46711784
TR110045,ART46711784
TR805917,ART46711784
TR170576,ART46711784
TR765337,ART46711784
TR394950,ART46711784
TR581814,ART46711784
TR852520,ART46711784
TR307501,ART46711784
TR405438,ART46711784
TR268747,ART46711784
TR489162,ART46711784
TR936932,ART46711784
TR105319,ART46711784
TR137614,ART46711784
TR252811,ART46711784
TR216885,ART46711784
TR157730,ART46711784
TR921306,ART46711784
TR395118,ART46711784
TR615580,ART46711784
TR212811,ART46711784
TR534899,ART46711784
TR146967,ART71846481
TR392420,ART71846481
TR800819,ART71846481
TR214145,ART71846481
TR957544,ART71846481
TR939470,ART71846481
TR668088,ART71846481
TR297613,ART71846481
TR370757,ART71846481
TR614536,ART71846481
TR737824,ART71846481
TR860082,ART71846481
TR989686,ART71846481
TR653391,ART71846481
TR977577,ART71846481
TR677098,ART71846481
TR593161,ART71846481
TR814608,ART71846481
TR480671,ART71846481
TR438867,ART71846481
TR386349,ART71846481
TR883197,ART71846481
TR942786,ART71846481
TR302530,ART71846481
TR939046,ART71846481
TR847295,ART71846481
TR322741,ART71846481
TR289229,ART71846481
TR292751,ART71846481
TR996723,ART71846481
TR197210,ART71846481
TR468262,ART71846481
TR172047,ART71846481
TR107146,ART71846481
TR292187,ART71846481
TR421187,ART71846481
TR909463,ART71846481
TR618779,ART71846481
TR984017,ART71846481
TR258848,ART71846481
TR823733,ART71846481
TR976641,ART71846481
TR669996,ART71846481
TR977946,ART71846481
TR681461,ART71846481
TR681461,ART18853907
TR497245,ART71846481
TR732630,ART71846481
TR344102,ART71846481
TR283621,ART71846481
TR434239,ART71846481
TR429629,ART71846481
TR461396,ART71846481
TR265483,ART71846481
TR525311,ART71846481
TR989634,ART71846481
TR554437,ART71846481
TR206762,ART71846481
TR322218,ART71846481
TR492960,ART71846481
TR936536,ART71846481
TR342245,ART71846481
TR588115,ART71846481
TR482427,ART71846481
TR486592,ART71846481
TR845034,ART71846481
TR108035,ART71846481
TR142935,ART71846481
TR719615,ART71846481
TR323298,ART85046033
TR561092,ART85046033
TR835251,ART85046033
TR930235,ART85046033
TR930235,ART78209349
TR484859,ART85046033
TR300985,ART85046033
TR721317,ART85046033
TR336698,ART85046033
TR336698,ART53496045
TR496522,ART85046033
TR258738,ART85046033
TR768563,ART85046033
TR768563,ART88026810
TR369837,ART85046033
TR247225,ART85046033
TR247225,ART48622722
TR621176,ART85046033
TR513837,ART85046033
TR513837,ART28846313
TR468856,ART85046033
TR737794,ART85046033
TR892986,ART85046033
TR892986,ART78358659
TR929039,ART85046033
TR929039,ART40433104
TR700790,ART85046033
TR486604,ART85046033
TR120094,ART85046033
TR120094,ART40433104
TR943871,ART85046033
TR714531,ART85046033
TR905024,ART85046033
TR905024,ART02733420
TR370064,ART85046033
TR370064,ART05528539
TR214334,ART85046033
TR485949,ART85046033
TR485949,ART40433104
TR254997,ART85046033
TR254997,ART40433104
TR849944,ART85046033
TR849944,ART40433104
TR655183,ART85046033
TR673234,ART85046033
TR205522,ART85046033
TR949370,ART85046033
TR833422,ART85046033
TR508828,ART85046033
TR508828,ART40433104
TR508828,ART78358659
TR544938,ART85046033
TR573573,ART85046033
TR637533,ART85046033
TR637533,ART86549066
TR637533,ART87162895
TR966511,ART85046033
TR264465,ART85046033
TR264465,ART40433104
TR378700,ART85046033
TR378700,ART56320683
TR378700,ART91352277
TR873226,ART85046033
TR741244,ART85046033
TR460361,ART85046033
TR563930,ART85046033
TR751817,ART85046033
TR803783,ART85046033
TR712115,ART85046033
TR301865,ART85046033
TR558544,ART85046033
TR412865,ART85046033
TR499340,ART85046033
TR267608,ART85046033
TR530875,ART85046033
TR530875,ART87389753
TR153985,ART85046033
TR852658,ART85046033
TR852658,ART25707984
TR969259,ART85046033
TR419062,ART85046033
TR419062,ART16868977
TR563509,ART85046033
TR245777,ART85046033
TR245777,ART40433104
TR224944,ART85046033
TR224944,ART87389753
TR699100,ART85046033
TR699100,ART53496045
TR757407,ART85046033
TR910202,ART85046033
TR910202,ART85780419
TR636157,ART85046033
TR834176,ART85046033
TR949622,ART85046033
TR713714,ART85046033
TR378432,ART85046033
TR630223,ART85046033
TR630223,ART57616402
TR916307,ART85046033
TR666928,ART85046033
TR951602,ART85046033
TR666386,ART85046033
TR934890,ART85046033
TR761888,ART85046033
TR761888,ART25707984
TR644957,ART85046033
TR644957,ART87389753
TR716921,ART85046033
TR911007,ART85046033
TR236050,ART85046033
TR200402,ART85046033
TR669864,ART85046033
TR662703,ART85046033
TR779133,ART85046033
TR554008,ART85046033
TR688970,ART85046033
TR206714,ART85046033
TR722706,ART85046033
TR345356,ART85046033
TR939495,ART85046033
TR320463,ART85046033
TR347238,ART85046033
TR764624,ART85046033
TR241803,ART85046033
TR241803,ART78209349
TR241803,ART02733420
TR132334,ART85046033
TR804290,ART85046033
TR804290,ART40433104
TR802163,ART85046033
TR802163,ART40433104
TR883125,ART85046033
TR493386,ART85046033
TR493386,ART53496045
TR659676,ART85046033
TR521161,ART85046033
TR389689,ART85046033
TR505764,ART85046033
TR338477,ART85046033
TR957503,ART85046033
TR748085,ART85046033
TR748085,ART40433104
TR399713,ART85046033
TR494984,ART85046033
TR268877,ART85046033
TR202465,ART85046033
TR931038,ART85046033
TR218738,ART85046033
TR218738,ART86549066
TR520917,ART85046033
TR253321,ART85046033
TR868323,ART85046033
TR189585,ART85046033
TR807505,ART85046033
TR138342,ART85046033
TR906271,ART85046033
TR490621,ART85046033
TR490621,ART87389753
TR335246,ART85046033
TR274221,ART85046033
TR274221,ART48622722
TR534373,ART85046033
TR584340,ART85046033
TR584340,ART78209349
TR488743,ART85046033
TR884905,ART85046033
TR884905,ART71969350
TR884905,ART57616402
TR884905,ART80977821
TR757696,ART85046033
TR757696,ART88792008
TR631016,ART85046033
TR381503,ART85046033
TR381503,ART07127070
TR970322,ART85046033
TR658645,ART85046033
TR511810,ART85046033
TR676655,ART85046033
TR676655,ART25707984
TR345554,ART85046033
TR239258,ART85046033
TR694015,ART85046033
TR704411,ART85046033
TR294020,ART85046033
TR120447,ART85046033
TR430340,ART85046033
TR113197,ART85046033
TR218172,ART85046033
TR599524,ART85046033
TR599524,ART28846313
TR599524,ART05528539
TR654867,ART85046033
TR359945,ART85046033
TR538122,ART85046033
TR704724,ART85046033
TR380648,ART85046033
TR916755,ART85046033
TR305011,ART85046033
TR357325,ART85046033
TR783187,ART85046033
TR143039,ART85046033
TR143039,ART86549066
TR195108,ART85046033
TR970485,ART85046033
TR744187,ART85046033
TR170828,ART85046033
TR395260,ART85046033
TR819526,ART85046033
TR818062,ART85046033
TR580584,ART85046033
TR148900,ART85046033
TR910960,ART85046033
TR711788,ART85046033
TR919158,ART85046033
TR853343,ART85046033
TR853343,ART53496045
TR853343,ART80977821
TR836598,ART85046033
TR154777,ART85046033
TR130588,ART85046033
TR318405,ART85046033
TR954532,ART85046033
TR954532,ART87497821
TR323965,ART85046033
TR323965,ART52272796
TR206457,ART85046033
TR206457,ART57616402
TR206457,ART07469279
TR767510,ART85046033
TR293036,ART85046033
TR293036,ART71969350
TR639204,ART85046033
TR970036,ART85046033
TR465485,ART85046033
TR219943,ART85046033
TR511640,ART85046033
TR558630,ART85046033
TR917051,ART85046033
TR454758,ART85046033
TR362586,ART85046033
TR148249,ART85046033
TR243050,ART85046033
TR536494,ART85046033
TR562469,ART85046033
TR470777,ART85046033
TR375675,ART85046033
TR540275,ART85046033
TR540275,ART40433104
TR457535,ART85046033
TR473818,ART85046033
TR214995,ART85046033
TR531544,ART85046033
TR265096,ART85046033
TR592860,ART85046033
TR122802,ART85046033
TR822183,ART85046033
TR260994,ART85046033
TR567729,ART85046033
TR813228,ART85046033
TR940222,ART85046033
TR594426,ART85046033
TR809092,ART85046033
TR774416,ART85046033
TR114528,ART85046033
TR114528,ART63613967
TR271833,ART85046033
TR943385,ART85046033
TR409037,ART85046033
TR683848,ART85046033
TR328095,ART85046033
TR328095,ART53496045
TR328095,ART71969350
TR757697,ART85046033
TR728500,ART85046033
TR276857,ART85046033
TR276857,ART25707984
TR910920,ART85046033
TR213881,ART85046033
TR213881,ART57616402
TR458188,ART85046033
TR495908,ART85046033
TR695460,ART85046033
TR876268,ART85046033
TR876268,ART40433104
TR989536,ART85046033
TR989536,ART86549066
TR188141,ART85046033
TR305517,ART85046033
TR111344,ART85046033
TR314142,ART85046033
TR963599,ART85046033
TR554104,ART85046033
TR383724,ART85046033
TR711129,ART85046033
TR648071,ART85046033
TR184566,ART85046033
TR737130,ART85046033
TR684108,ART85046033
TR300297,ART85046033
TR924435,ART85046033
