SongID_Original,SongTitle,DiscNumber,TrackNumber,DurationMS,Popularity,AlbumID_Original
2099ca6d-a8e9-4137-aad4-253d98036dbb,Non Rifarlo A Casa,1.0,5,176000,78.0,
e8bf70bc-5e58-48ba-9267-673d5ed217c1,Black City Bitch,1.0,8,113053,13.0,5a37119d-897a-4ec4-9687-c0657c7a979b
5fb21cc3-9678-4f88-ae7f-5e071434d0c8,Non È Un Arrivederci,1.0,19,238799,5.0,
ebb67a98-c7d8-4dcb-aa5a-3b0bdaf85a42,E.N.S.I.,1.0,13,277594,30.0,
16b36bed-5b2f-4395-b705-cf62580b2c25,Uomini Contro,1.0,13,265454,65.0,5b107db8-2e3f-443a-8c1c-2afcc41c0e4c
54585f29-5d95-4868-8074-922e1a8fe3e9,King Del Freestyle,1.0,18,219707,16.0,
61a7ee8a-2012-4954-8729-6e7e12c98514,Per Amore,1.0,6,182500,31.0,
65ada102-5c69-4814-ab61-a9636381d9eb,Contro Chi Vuoi Tu,1.0,4,204706,18.0,
fc3b0995-1af2-4f94-9d9c-18356c879d8f,Enzino’s Experience,1.0,3,203124,14.0,
c85f683e-599e-4b2d-bdb9-e57c4825f612,Come Una Polaroid,1.0,3,207615,65.0,c50ee874-9f9f-4b45-943f-0f4f1b1a55e2
cb20363e-9288-4c9f-a87e-a5e1fe8ea739,Fa Paura,1.0,15,225600,17.0,
496c3bc5-c6a5-4fb3-8856-c461d2421ecd,Il Trio Tenerezza,1.0,12,228000,7.0,
14f8de2a-7e1b-483a-a9d7-e1d092b232ad,Né Vinto Né Vincitore,1.0,9,239756,6.0,26dee667-f926-4af7-b00d-6787c632e04c
8f3a87a2-6dbf-4a6b-96c0-60f9d35a5c7a,Jarro,1.0,8,214000,7.0,
ad1b5cf0-188e-499a-8fc1-c467dec5b5dc,Occhi,1.0,7,199253,8.0,
578abac7-8d71-440a-9eb0-4b669d84481c,MPC Roulette,1.0,1,227889,1.0,91bc82a0-90f9-4ff0-94d3-c1318b4fe380
1038a64f-e652-4df2-82a3-57804fb86362,In Faccia,1.0,6,223016,6.0,
163a956d-96ac-43e8-a6ce-00d5a88ff4d3,Messaggi,1.0,11,224850,8.0,
df350bdb-0d9e-460e-847c-266da6458276,In Aria,1.0,4,223430,12.0,
a1422737-e050-432f-aaaa-7de54c9bfc86,In Italiano,1.0,13,239285,0.0,c9da7e98-016f-499d-979f-3c1b4b902a39
1873c9f5-7fb5-4465-b631-1008cb9bf0fa,Turn It Up,1.0,4,283400,82.0,ca4e3db5-51fd-4783-906f-0f0e963fb87d
7e5b02c5-9a28-4981-a32f-42a521328d6d,HEART OF CLASH,1.0,8,168600,46.0,9d9f4ff1-8549-481d-bdfc-e71175519531
a0b7309c-ac62-4e0b-89f3-7a84add6bb31,Sporco,1.0,16,280000,5.0,
ac643ffb-1bce-4f12-a1d4-fbf48a882b12,WILD,1.0,1,148334,17.0,f934c656-336d-4d02-a61c-a3883c809d32
24ccbc01-c7b7-450c-a4b0-7ff276cc2193,Profondo,1.0,5,177226,4.0,
6235aadb-3429-480b-824c-e7f36f1f9d06,No Competition,1.0,10,263369,5.0,
1a651ffd-2304-4167-86de-82076121253e,Non Hai Chance,1.0,17,270988,3.0,
707c9589-ae74-4d5a-97e8-fd35bc13d86d,Intro,1.0,1,159150,7.0,
55da5c9d-b95d-4b63-8d50-081e905264c4,DOMANI FREESTYLE COLLECTION #1,1.0,9,233893,16.0,
e75ac4ac-0a2d-4b2e-9ef8-7c44f838e262,Non Credere,1.0,13,208604,6.0,
a015d302-f54e-4d62-bf7c-a5e3019ad964,Trap Take Radio 105,1.0,5,304480,33.0,e85bac42-10dd-4190-8d8b-e57685004461
0d6a79bd-7293-45a7-ac24-727883900512,Street,1.0,9,267644,5.0,
60c3da52-5a40-443d-885d-80176d9efe70,Landa,1.0,2,162742,9.0,5bde1ccd-6d81-438b-87de-93ebe2e0e69e
9788e0f0-4eaf-41bd-a992-b224146d127a,Non Puoi Tirarmi Giù,1.0,20,231633,4.0,
2ec861ee-7bf7-4dea-a86c-871d47bfe901,Dai Tutto,1.0,10,215373,45.0,
40e4e862-e276-432d-be51-2f467a338351,Non È Uguale,1.0,15,198960,4.0,41d79507-8998-4f29-98bb-6e1254ef1e2b
26b3de42-4897-412d-acd8-becc2ab7140d,Zingari,1.0,14,182537,3.0,
593bacbb-8925-489a-8bfe-c2943c716fcf,Novecento,1.0,4,228346,19.0,c8d5d96c-84e7-41f7-9802-b348aeb2d9f8
f319ca7a-ceac-4c64-9e88-57077ea24796,Donercore,1.0,2,249051,7.0,b06e739f-9529-49d9-a7c3-f7e79209567b
729082bf-bb53-44f8-86f8-f4ab36bc69e8,Stessi Flash,1.0,7,261377,45.0,
76e5ed5a-9c74-4721-a222-56f1272d66c5,Oh Oh,1.0,10,326068,7.0,959e976a-dbd1-4597-90de-c7465312e1ca
a5f77e06-dd0c-490c-b489-c32d77749ad1,Per Amore RMX,1.0,1,179802,75.0,40f7f887-0b68-479e-9f19-87548f8324e9
6b12d35b-10ca-491f-aefe-e4b01fc80e51,Dramming,1.0,1,150933,10.0,b8f3971a-4a8c-4f11-93c1-c93395996006
2fbc34b3-10cd-4e75-811f-33bb6cacc659,DOMANI FREESTYLE COLLECTION #2,1.0,9,233893,16.0,
e0e76f46-40f2-4ef4-a064-7d818de723c8,DOMANI FREESTYLE COLLECTION #3,1.0,9,233893,16.0,
e7af0309-96da-44aa-97e0-e82323aece96,Covid freestyle (Era Ora),1.0,1,188201,1.0,6d7d446f-1685-4074-836d-e1814d663b9c
9801c160-0674-4286-b118-16b585b6094d,Dreaming,1.0,1,152469,56.0,dd517408-6cc8-42c2-b08d-4218b84b0b1b
4f64b0b5-b60b-495f-a46f-c24a9e7e8347,Asciugamano,1.0,3,273266,0.0,1bafff11-36a2-4107-be19-2ab21bdd3d3e
e4f270a4-e90b-40d0-9b01-1ec67508031a,Stanco,1.0,5,216607,0.0,
4ab07479-ef47-40b1-923c-167509e39716,Carta E Penna,1.0,6,187010,0.0,
d634244d-30ad-4a1c-a629-17c66432f38b,Delta,1.0,1,175595,0.0,
5dfe469a-7f1c-4ec8-b6dd-2685e6d181e5,Sciccherie,1.0,1,192970,47.0,a558b63d-cd77-444a-89ab-54d639067219
240eda1f-8b0e-4232-8d58-b8d3260f0932,17,1.0,1,148192,44.0,32da65fd-84ad-4da9-b03e-095805724570
2fe6b3fd-a490-4961-8d63-f50711315184,VOCE,1.0,4,211410,53.0,eef7280d-0b66-4294-b2d1-182ced4e06b9
61a4b317-2fe9-489d-b942-ced4a2a33046,TU MI HAI CAPITO,1.0,1,211498,60.0,
d42ddfc2-96b5-4292-adc3-2a73bcbb7a56,MAREA,1.0,2,194380,55.0,
13e4e32a-66e3-4d7a-9030-790e10c76256,BUGIE,1.0,6,171602,48.0,
ef60af3d-2b0e-43fa-b963-0c30ddb240e8,BUGIE,1.0,1,187660,42.0,0c7a8a3f-9587-496c-a90f-dd651643ca3e
a9d5053e-0dfa-41b0-ac01-a63c97535fb3,BABAGANOUSH,1.0,7,187274,52.0,
cdd628eb-4246-4fe1-8956-f215175a585a,BABY,1.0,10,162857,60.0,6705120a-39c9-4b34-a8b5-8b24ba5f5aa7
ada702c7-1286-4620-91e2-31e64d240eb0,Anna,1.0,1,233663,37.0,8a5c10c8-5be4-4bcb-8280-43917807a397
07235471-a5e9-4ced-adff-1f4e316b968e,CLITO,1.0,9,172682,37.0,
511c6557-b021-45d2-91bc-0d6077ec6bcd,AMICONI (freestyle),1.0,16,152187,38.0,
7128a72f-46bf-4c57-9be7-2a89cfe086fd,DIMMI ORA,1.0,8,163180,43.0,
a7bcf071-263d-4607-9958-36a810614325,IL MIO AMICO,1.0,5,209045,42.0,
7c94681d-9e98-426d-bf19-58e6ac2386c8,TUTTI MUOIONO,1.0,17,192151,45.0,
7bc5e270-a517-4619-bb23-191e6cfd2055,NUDA,1.0,11,197253,37.0,
792c6329-b247-4432-a4e4-f824d0a7e1d0,MAMI PAPI,1.0,13,176425,35.0,
dbefea66-e4b6-447e-8c95-c32d9ba8cde4,LUNA,1.0,15,185560,49.0,
d389ae13-fd2f-4a53-9198-fe9fba4b8c7f,64 Bars,1.0,11,131777,56.0,
040e9627-3ca8-4f5c-9f33-cc859fdd24f4,MOOD,1.0,10,151463,39.0,
0f16616f-9832-4a59-9f5a-434be0c33486,ISTINTO,1.0,3,148012,39.0,
9edf4087-3c4b-4fb3-b6ba-005eadbf21a9,VERGOGNA,1.0,18,156470,37.0,
830f3fb7-e32c-4de9-93ff-178b7a4827d5,BAMBOLINE BOLIVIANE,1.0,12,168603,36.0,
7a21f6bf-83c7-463c-ac8a-c02cb4f25c7f,IL BENE NEL MALE,1.0,1,213143,54.0,3edb902e-070e-41f3-80a7-64c85d65f3cc
ee7923a4-9aa6-40dd-8607-b0d4db2d0c42,QUANTO FORTE TI PENSAVO,1.0,3,213749,59.0,62b47e97-55d7-4a65-8510-d8c6773ce17c
c30ed315-f31f-4141-866c-dad89b28a778,​sentimi,1.0,6,171602,48.0,
df1b1911-25fa-46b3-8eff-49014c25180c,​sentimi,1.0,1,187660,42.0,
e743fbad-4f9d-4db3-9d7d-ccf2ad4a23ca,LA PROMESSA DELL’ANNO,1.0,1,178513,33.0,ad211c26-e425-40b9-8f2a-b9fb97c8073e
c18199f5-e3a6-47e5-b017-7fa0e1fbcf02,NIMPHA - La storia di una ninfomane,1.0,4,178402,43.0,
491d9d71-9ea0-447a-a5c9-1f291c41953c,SE NON PROVO DOLORE,1.0,12,163381,48.0,
6584a903-5c05-47bd-ac3c-17ffe1acc1a0,DONNA VEDI,1.0,6,163399,42.0,
d1cdfb31-a414-4ef3-be17-c6949637994d,MILAGRO - A Matilde,1.0,10,282973,35.0,
c4e5e70c-dbf6-4048-ae72-8c00818df10e,AVATAR - L’amore non esiste,1.0,14,227502,36.0,
09354f0f-9d42-4448-8074-89bd00ca10fd,COME VOGLIO L’AMORE,1.0,2,208923,34.0,
48404181-785b-47dd-b7f4-d4bbfbe6af3e,PER IL TUO BENE,1.0,13,260053,42.0,
e08849bc-802c-474c-9abc-3301bee1f641,LA FESTA DELLA CRUDA VERITÀ,1.0,8,208100,33.0,
d2d71705-317e-450e-ac22-3cea03967393,RESPIRARE,1.0,9,149499,38.0,
8e2d68dd-121e-489d-8156-91a976e31f40,IL MIO NUOVO MAESTRO,1.0,6,226042,32.0,
2dfce7b0-eba8-447f-9df3-31031c946add,ARANCIATA,1.0,1,194366,52.0,
084875b4-2ba7-4fe2-a0f9-256e6eeea580,TEKNO POKÈ (Bonus Track),1.0,15,225347,29.0,
97222cf1-aa72-4682-979a-ab44b50781f4,TU M’AS COMPRIS,1.0,1,194000,38.0,8c37198b-4a4d-463c-bc66-89d44517f33d
a9a200c6-286c-43e2-b65c-3a468fa5a2cc,L’ONDA - La morte del Marinaio,1.0,12,194829,32.0,
7f49d85c-2748-422c-8d61-c3dd712dc229,64 Bars pt. 2,1.0,1,188081,18.0,097cc6c6-c77d-4043-98cb-3c4c1809523b
757bcab4-004d-4bc5-b31b-5223278d9931,Ghost Town,1.0,22,192301,38.0,
c083ce25-2025-4673-b754-c0660cb9d35d,L’Eccezione (from the Amazon Original Series ”BANG BANG BABY”),1.0,1,229146,48.0,af8e7027-18dd-4eef-9161-748382d3d5f8
884441db-bfe4-4c3f-8e67-4ba96bc30e95,La primavera della mia vita,1.0,17,169773,26.0,40508dc5-7329-4115-8354-4693b64134ec
2aec6c23-2da6-4ea2-8726-bffa02d42186,Cambierò*,1.0,13,221631,62.0,
78a16eac-dba6-4f63-a809-60d74ab16e5d,Mistress Freestyle,1.0,2,262440,3.0,b599b0c9-ecd0-42e5-9754-91be32071500
ae93f872-9bd1-4fed-a8fb-7012262aae95,Porca Madame Freestyle,1.0,5,202576,17.0,01403d0c-4e1c-4739-a006-fecc46f862d5
146b782b-efbb-438a-8e03-22a42a98f8a2,2020 Freestyle,1.0,16,133760,34.0,7775dd5a-b3a4-4517-8cdb-69541995efd0
1a86443c-9fa0-4be8-95f3-7b2850e8c725,Via del Campo (Cover),1.0,3,218367,66.0,7c600fe1-f6bd-4a50-814a-cc1edcd30642
a64cfa95-95c5-4617-87ea-3cb0cf59ccdf,Rinasci dalla cenere per diventare cenere,1.0,2,121401,1.0,00674fe3-4ece-4619-87dd-d4b95fa598d3
f8c566e3-0227-4ebc-8982-346a6efa7693,KISSME Freestyle,1.0,1,138857,17.0,7b962b87-86dc-4e2c-b809-4224c37ec214
c4f24163-2ce3-43ca-9a68-e88307044950,Bimbo,1.0,1,160003,0.0,5c4f1d87-1eff-4ab1-a75a-4f1fb7d2edda
c007ed09-e632-4749-a950-2622f69d909c,VOCE (ACOUSTIC VERSION) (AMAZON ORIGINAL),1.0,17,834302,35.0,e9b4aa46-bad7-47fd-87e2-1d6db443e240
42a55a9b-8304-4fd1-8d6d-54edc2938fdc,Ne voglio di più,1.0,5,242504,33.0,b6b561b7-61e2-46ea-8e8d-2bd6f623499c
7c96fa17-53b3-4e46-aad3-fad7dbbcdaa2,Blood a blood,1.0,8,192800,32.0,fd3a9ea9-d647-4ce4-822f-ae694c17e6d1
0bd31cb0-0f82-4f69-8a4f-4dcde3e46421,C’est la vie,1.0,7,197715,37.0,
616e9bfd-f8b3-4726-b272-dd0b747e3527,Nella fossa,1.0,1,380000,23.0,
f42ab1e3-c08e-4709-bca1-d595bb8bd3d3,Accalappianani,1.0,3,265079,30.0,8547fecf-7330-431c-a34b-8cb72352bcf0
2129073e-8a28-469a-934f-c337639587dd,Polpette,1.0,3,226064,20.0,
0198605f-659d-4f2b-be86-44d1b8acf528,Accalappianani 2.0,1.0,4,212549,27.0,c6c1017a-cb1b-4a33-a246-eacbd49808a0
2791e89e-ade9-47fa-90f6-1c01b36124ea,DON,1.0,10,226432,28.0,
103102af-e0c9-452b-a02d-d8c47e635cbe,Il diavolo non esiste,1.0,1,175217,31.0,f55f5d6e-3a61-49bf-87ec-9f6aef04e085
a6f20da2-d580-4193-918a-6742e275ca98,Non Piove,1.0,5,270293,45.0,
6ae56175-5934-4e72-b7bb-a38f720c827f,A10A,1.0,2,161892,18.0,
e9c5d36f-361d-402a-801a-f38e25b9c237,Aeroplanino di carta,1.0,4,244783,18.0,
22ac723a-017b-44e2-8501-7db2e1758d8b,Calze con le ciabatte,1.0,14,211200,22.0,
0d2aa3d9-986e-4c25-9ca6-6981c395a24a,Chiedere perdono,1.0,2,251818,11.0,c82e807e-51bb-4f9d-8e57-5e39a4a91a5b
7d3bf35a-4b25-46c6-80d4-90cf685efd2c,Merci beaucoup,1.0,3,230182,25.0,
54f30951-5b06-4bee-85ae-0151225fd7d2,Porco,1.0,7,308384,18.0,
4b86daa4-8657-4c3d-9db1-212c6318638d,DVC,1.0,5,227921,15.0,
f85e3bdf-15bd-459a-9b85-7098e0cbc25d,Ritarducci,1.0,1,198889,28.0,ff3c3c3f-734a-498f-8b6f-9300fad3d453
3d65add0-7eb2-4209-a785-2e16bcdab990,Vado vedo e prendo,1.0,9,214537,16.0,
b515cd27-9ea5-4b58-b5f9-df475ec9f979,Missione Completa,1.0,1,220502,23.0,b13449ff-d4e4-471e-b450-2ebd324eedf8
43c33d9b-872b-4166-8d77-377f85cffaa5,Bad Reputation,1.0,2,180749,15.0,6d640ef4-4421-4b87-9efc-818ee18996d2
c4634ee4-48d0-403d-be71-8ef402ce4f91,Zoo Bwoy,1.0,2,223493,16.0,2feda21d-2350-431d-94cd-4bf811e3054d
8af0eccf-33c9-4442-821e-de7caa8002c5,Calimocho,1.0,1,213879,20.0,
179df4af-385f-46e9-b5ec-f0b19e640067,Carabbista,1.0,9,169687,12.0,
67d3e52f-b13b-43ca-b2d5-42272d02c724,Biggie,1.0,3,186352,14.0,16571f2e-4f44-4b0b-858d-77b154eaae32
f204a28a-b673-471b-84e4-2468ffb1c6c6,Corvetto,1.0,10,226432,28.0,
0794de2a-7361-436d-82a1-90692cef6567,Il Contatto,1.0,6,212149,15.0,
9d6b83ee-1a98-45bd-be52-850e45d2730b,Asciugamano in testa,1.0,3,201266,14.0,
2ef20e69-b782-46db-80c7-88d7b71fe2b2,Zero Punto Zero,1.0,1,191592,7.0,551a8595-5433-4526-ab5d-8e683d817a9c
758b6db9-b78a-4671-ad40-74d3cc03d092,Weah,1.0,1,233215,11.0,
4133800c-859c-4040-99e9-e72733065bef,Da Solo,1.0,6,193732,17.0,
ac2b6162-2572-4ac0-975c-cfdabf782900,Odia,1.0,6,188313,12.0,
70d21a46-73f3-43df-a2f7-0c3a13574bfa,Sottovalutato,1.0,4,255437,18.0,
4abe64e5-2424-4dea-9915-ff4a8e684245,Asmara,1.0,1,205545,10.0,f0469fe8-736d-4675-8a40-100f79ecedc6
9b75841c-9f79-4f70-a714-6fc97c381fda,UNA VITA SOLA,1.0,1,220695,35.0,3cf0742e-55ea-454e-a9c0-bf2d211664dd
a9301404-e025-4cee-b5ed-90a4c0940394,Madrelingua,1.0,6,204660,11.0,
f2a7216f-7c38-4ab6-a364-720c8d9b43cf,La dedico a te,1.0,6,232972,9.0,
da953b63-85f1-4d6e-841e-34168949e3e5,Grateful,1.0,11,273227,11.0,
729da9e2-2ce0-48fc-806b-fc5c7238eb1e,Vallanzasca,1.0,2,186452,16.0,
be6ab6c1-e62b-4995-9e69-03a8e52077b9,Kraken,1.0,11,152506,19.0,
4999a096-ddf0-4994-afbd-ac5a33d33cd9,Un Altro Passo,1.0,6,182000,26.0,fbd8012b-ded9-43db-89e2-07e92f1776e2
369a5896-e17a-4b48-9e0c-c4276c69ade0,Vienimi a prendere,1.0,6,212202,4.0,
500c156f-3a07-434d-b04a-a1f4da409411,Ancora qua,1.0,9,255733,11.0,
bacd7579-496f-44b1-b3c3-aef15f4774e9,Fine di un sogno,1.0,8,212746,21.0,
9d639f7d-55e2-48cc-be12-bc3e01a47ff5,Gentile,1.0,1,236250,7.0,
03ce4bb9-4b86-4c9f-9482-76920d434e89,Con tante,1.0,5,212969,15.0,
b5b43bb0-82ae-407c-915f-17514cde8bbc,Street Cinema,1.0,4,183980,11.0,
fa9df8c9-9527-4bd7-a4f0-7152ae7584f0,Verità,1.0,10,230400,8.0,
c6f92829-96a3-4a65-921d-006163c834b1,5 minuti,1.0,7,220296,7.0,
ddff84d1-5d8c-41c9-883d-eb7a26bc8659,Oki,1.0,1,191014,11.0,
1c29d222-60b7-4206-a2a1-a42f718d36fb,D.F.W.U,1.0,15,245016,7.0,
dd3cc995-7422-410b-88b4-2c44d7ece4a3,Canne da baseball,1.0,10,187519,15.0,
08c76abf-0a03-402a-ba15-5bcad74dcfb6,S’il vous plait,1.0,9,205970,12.0,
0d062c02-cee2-4975-8e88-b1b2b3b28509,Colpiscimi,1.0,7,203830,10.0,
4f9a0731-3ee1-4228-acdb-d9a4e780f734,Via Perchè,1.0,1,237850,4.0,ff289788-6121-4c43-8a9f-bef66d8c9666
e98b01ee-8268-4cb0-870a-57fac0a9241e,Leader Freestyle,1.0,11,173333,10.0,
f9134a46-4850-4eb7-9db4-db3101dcefe7,O.G,1.0,11,269613,36.0,
a6f6196c-dfe6-40d2-9277-754b2e8608c6,Mi ferma nessuno,1.0,1,196440,12.0,6dc350a4-c10e-4cc3-b053-0846896d4591
b4d34bd4-d698-4558-a4e9-d5b66c4c2c0c,Shampoo,1.0,2,219063,6.0,
f98bdbe0-f3df-4633-b7ac-8cd8a601fc43,Trendsetter,1.0,7,239186,9.0,
cc36144a-ee73-4765-875a-dfd9f03e313c,Barroso,1.0,5,173951,19.0,f9958ce0-c952-441d-834b-87afef0c228b
6619c95d-5383-4339-9793-41b871119302,No Cap,1.0,1,178825,13.0,2a0d1049-4bf4-4fae-b4ba-f9b711e1e5ed
b222c7ef-0d60-4411-96ab-b8e7b532e9f6,Medusa,1.0,8,243088,7.0,
ccb3889b-69b0-429c-af22-00fccd20e0d8,Canto Primo,1.0,1,188000,16.0,
8c90f5ca-cd7e-4e7f-b668-80a149ae08af,Poco,1.0,5,242504,33.0,
b950d0ac-9290-498c-8b76-11bf3bf5423c,Bah Bah,1.0,8,197912,12.0,
38520482-37ef-41e1-8f9f-ada40982c38d,Frate a me,1.0,5,209023,5.0,
757deba2-cb82-4a06-a684-75f615abe3ca,Rehab,1.0,1,198889,28.0,
666d7179-83c8-44fa-81ed-cbe24fea095d,Benedetto,1.0,7,158848,18.0,
e2dc1d32-c43b-4ce9-9cae-81006095617b,Trust No One,1.0,16,211984,3.0,
ce79dfc7-9c6e-4a09-a4b1-5f231d152063,20139,1.0,2,173661,9.0,
bdfd6c76-ad49-48ca-9343-f14e195eb5d6,V.I.P.I.M.P.,1.0,14,229480,24.0,fd53e8a2-f620-41b2-8b43-2c82468c1c1c
a29053ce-5386-4641-a153-4810ef088ebc,Nessuno mi sposta,1.0,4,214396,7.0,
845678b1-e943-4c78-b89d-a82d897d8464,Filo Spinato,1.0,9,208182,15.0,
d96e57cd-9aad-4486-8516-e9e4c5a0e56e,ABC,1.0,3,207133,8.0,
5169ba3e-6af3-4f2a-b76e-b42518812edc,Sangue del mio sangue,1.0,13,255226,20.0,
d580375a-7c6e-4823-92c5-8f8fad4bc998,J-Lo,1.0,1,172483,7.0,
b8b54cf7-f8e7-4fab-81be-4b478051f483,Good girl loves badman,1.0,16,218494,10.0,
7d3a5e73-8e78-420a-8d90-b961a5181dff,Qualche Secondo,1.0,1,138200,13.0,d3c69a85-9cb9-4977-b7e4-45f8c7a59c1b
9b052364-d7b2-4170-9034-47582f04b79f,Religione,1.0,8,202181,13.0,
7d24112a-e275-435f-89ee-b1f4128560d6,24/7,1.0,11,206449,9.0,
8c264156-b116-4e05-9a06-1dcccfa5734e,Gratta e vinci,1.0,15,185433,8.0,
6c54e67a-d3a5-4b4d-a144-c11e37c38e15,Aka,1.0,15,207546,4.0,
2550527c-95b2-4ffe-a430-673de3c4d03c,Mr. Cartoon,1.0,13,173906,18.0,
8d8ea029-9d6b-43a2-9055-2df6b0174da6,Numero 1,1.0,4,202551,8.0,
fae5dbae-f0b1-4754-af4c-35f21748469f,Sangre de la Isla,1.0,10,165378,16.0,
97b7fa30-6913-4aab-b9f3-f1273233260b,Nella Terra Di Bob,1.0,4,223000,23.0,
8906eb71-0eb2-4785-8494-ea0915149889,Boomerang,1.0,1,165450,37.0,6502c287-afcf-4936-826b-fe89588efdd4
84914a7e-1831-47d1-a983-dc4d7c6932a1,Vans,1.0,7,200769,6.0,
14de395c-9565-42eb-8390-3e3287179bbb,Te lo immagini,1.0,13,168330,5.0,
2db84ef9-3b37-42ce-8103-52ccb1a33bba,Real Hustlers,1.0,9,167480,15.0,
41d72b01-9784-427d-a8fd-9af88691c175,Jordan,1.0,14,262293,4.0,
bcd8539e-373e-456a-9dba-4ad4dd6901cf,Tropical Shopping,1.0,1,153943,8.0,fbb707e7-e9ec-4f57-b3c9-978beb4e777a
5e2ec926-4c86-42fc-8169-4b0d20aa40f7,In cerca dell’oro,1.0,3,188321,5.0,
d3d3ddcf-a22a-4529-8d1a-e44ff98ed6d1,Complicato,1.0,3,200159,11.0,
9e8afbff-bbf8-4e87-8e6a-69d13113e7f6,Dea Bendata,1.0,1,166689,19.0,
98fd9018-921b-4e59-88f0-3364379a6be2,QG,1.0,1,153000,7.0,393987fa-7993-4948-9f72-b4d11b1a8c8e
32be05f8-84f7-4374-a820-9bc5a318ae6e,Paranormal Activity,1.0,11,180138,13.0,
bd787ca8-ebc9-4cfb-af2d-984aa9f910a4,L’Ultima Volta,1.0,8,272000,17.0,
3ed70dcc-f969-40f1-a883-05c2d6b8f664,Intro - Non un passo indietro,1.0,1,172733,6.0,
5d3ceb35-a8f3-48f3-9ec9-6b1d83d9221b,Del Padre E Del Figlio,1.0,11,233000,10.0,
d2b50494-089b-46ed-ad48-77b4be2be427,Manchi solo tu,1.0,5,206626,7.0,
42ffe492-c378-40e4-9270-f2094bfe07c7,5 hundred,1.0,5,192557,6.0,
818d4ff1-904e-4b50-a45b-4f63f8018a6e,U Uh U Uh,1.0,8,197986,6.0,
0f5d7bff-8a00-48be-9f0f-0acb55adca16,Tattoo e Collane,1.0,2,187178,17.0,
ee6b6059-4427-4782-9f70-5251eb8dbf08,Jr. Saddam,1.0,1,161348,5.0,5c10aae1-34c2-49c7-8b00-49e313e1d58c
34e6a4dd-6f1a-426c-aebd-ab2edf4f7dff,Romantic Time,1.0,1,228292,17.0,b2c279f9-2e11-4c89-802c-79f50f6fb20e
2dd527b2-24bc-4f7a-bfe0-942a165556dc,Nonostante Tutto,1.0,13,239253,10.0,
b30c2dc3-bfac-4e0e-8fd9-cf8fd86d9655,Grazie A Nessuno,1.0,2,228000,15.0,
675e560d-3c39-4888-a9ac-66019dc8a4db,Menzogne,1.0,4,169510,16.0,
0ab3c321-6be3-4841-befb-ba314f616793,Solo andata,1.0,12,131999,4.0,
d69d164e-b19e-488f-9e8d-b49fb70575fd,Differente,1.0,5,206308,10.0,
281ad4ad-d1f8-469c-b90e-de96e0c7bab4,Morti prima di morire,1.0,8,198890,12.0,
5bb1ebb0-b301-4bcf-b8a6-5358c7dcfdcd,Chi Sbaglia Paga,1.0,1,262736,12.0,a579095c-4b40-45ac-83ea-df97941d02eb
15425cf4-4920-418a-8fd3-7f175b9e66eb,Una sola volta,1.0,13,262000,21.0,24e429cc-0790-4d88-97f1-4471cb835166
26e7f39b-7700-4826-a332-f13c576df84b,Gira Ancora,1.0,3,200699,13.0,
16978cc1-1ff7-4c00-a3e8-32af383d4815,Ichnusa Love,1.0,11,257986,15.0,
605adb79-a708-4a79-aef5-764679b3343f,Marionette,1.0,1,208722,5.0,de596ed3-7a13-443a-96d0-421d4bea10fc
2b340379-e035-4e8e-9276-882d4e26bde4,Soldi Ebbasta,1.0,6,189450,18.0,
75c56a1b-ea12-41e3-a036-ebf32fff91b3,​​una cosa più grande,1.0,2,186637,7.0,00349b3c-958d-45b0-bdb0-05ee7e29b74e
43228414-6dbf-4b80-97c0-51c2ee44ddff,Indietro Mai,1.0,10,260853,47.0,fc09e4c8-d87f-4c89-a98f-f91cad7de3ab
bb40e2c4-ed53-4341-acb8-4617fdb5c4b4,Noi vs. tutti,1.0,6,304880,6.0,
11cc7308-b0aa-4c6a-8041-2b3fad1e08af,Ogni fottuto giorno,1.0,1,170110,11.0,a61114c7-e9c4-4364-a084-9ea20158c526
45226987-74b8-48d3-8574-aa7d74f4c6da,E Se Bevo,1.0,2,216173,21.0,
4263f6f0-a351-46f5-8c6e-0bef18ded467,Non Mi Giudicare,1.0,1,209034,74.0,98ec1459-c57a-4153-8296-8d523edf3b7c
c8f190b6-4760-419e-ad50-0d129da2f253,Feeling Good,1.0,12,169674,13.0,
6c5f1c77-a179-4900-a847-10ce64fda7f0,Voodoo Connection,1.0,14,371240,10.0,
3bc6bdd2-b1de-48a4-abbb-1531ddf553ee,Spazio,1.0,1,162134,3.0,37677c85-ee01-48d6-970f-681aaa406ada
19f3a9c2-d39d-4efd-8aa6-1f6f06488335,Disgustibus,1.0,19,210253,9.0,
3bb3bc4d-e8ab-4b0e-aefc-b441c80687ba,​​barcollando,1.0,4,141955,26.0,
4842085c-05f4-4f15-839b-e947cd3a8814,Mi Barrio,1.0,6,297640,15.0,
1c08a8c9-b189-4767-89a2-3855e8741d3f,Golden Goal,1.0,1,176458,9.0,283739ef-a116-4e69-99f8-fb4838cc77a3
a1a661b4-b980-4911-a952-6ce1c0a89741,IDGAF,1.0,1,188485,5.0,bc069ea5-d56b-4d4e-996f-90690bd2f64f
826366f4-899d-46ea-adbb-030acabf166e,L’ultimo tango,1.0,8,212746,21.0,
d5367451-1e36-4bf9-b931-37ff11232255,Lead Neva Follow,1.0,11,191960,4.0,
